index,subsequence_idx,score,start_date,end_date
24,24,4.19243,2023-03-10,2023-03-14
35,35,3.0384,2023-03-15,2023-03-17
47,47,2.90875,2024-09-19,2024-09-23
54,54,2.79335,2024-10-18,2024-10-22
70,70,3.26416,2024-12-18,2024-12-20
92,92,3.36674,2025-03-19,2025-03-21
104,104,2.64109,2023-05-23,2023-05-25
179,179,2.89767,2024-03-15,2024-03-19
