feature_index,feature_name,importance_score
0,high_std_0,42.797
1,low_std_0,22.421
2,close_std_0,57.975
3,daily_return_std_0,30.323
4,log_return_std_0,30.817
5,volume_change_std_0,32.491
6,relative_volume_std_0,35.504
7,log_volume_0,18.879
8,high_low_range_std_0,36.644
9,excess_return_std_0,45.392
10,open_std_1,71.307
11,high_std_1,178.638
12,low_std_1,154.436
13,close_std_1,21.203
14,daily_return_std_1,20.856
15,log_return_std_1,23.265
16,volume_change_std_1,19.871
17,relative_volume_std_1,19.043
18,log_volume_1,17.427
19,high_low_range_std_1,20.247
20,excess_return_std_1,108.938
21,open_std_2,275.325
22,high_std_2,48.559
23,low_std_2,46.136
24,close_std_2,20.628
25,daily_return_std_2,21.442
26,log_return_std_2,20.492
27,volume_change_std_2,20.737
28,relative_volume_std_2,22.429
29,log_volume_2,18.84
30,high_low_range_std_2,31.898
31,excess_return_std_2,19.557
