feature_index,feature_name,importance_score
0,High_0,23.461
1,Low_0,35.513
2,Open_0,41.33
3,Volume_0,46.377
4,daily_return_0,23.561
5,log_return_0,43.555
6,volume_change_0,23.434
7,relative_volume_0,23.589
8,high_low_range_0,23.618
9,excess_return_0,47.795
10,daily_return_zscore_0,23.33
11,log_return_zscore_0,23.605
12,volume_change_zscore_0,23.4
13,relative_volume_zscore_0,23.603
14,log_volume_0,35.1
15,Close_1,35.421
16,High_1,23.31
17,Low_1,42.154
18,Open_1,35.265
19,Volume_1,48.915
20,daily_return_1,23.554
21,log_return_1,23.521
22,volume_change_1,22.92
23,relative_volume_1,23.299
24,high_low_range_1,48.979
25,excess_return_1,23.604
26,daily_return_zscore_1,22.51
27,log_return_zscore_1,42.148
28,volume_change_zscore_1,35.674
29,relative_volume_zscore_1,23.503
30,log_volume_1,35.496
31,Close_2,23.355
32,High_2,35.675
33,Low_2,23.01
34,Open_2,35.561
35,Volume_2,43.274
36,daily_return_2,35.297
37,log_return_2,23.502
38,volume_change_2,23.064
39,relative_volume_2,35.481
40,high_low_range_2,23.072
41,excess_return_2,35.088
42,daily_return_zscore_2,42.036
43,log_return_zscore_2,41.993
44,volume_change_zscore_2,35.512
45,relative_volume_zscore_2,22.754
46,log_volume_2,23.515
