feature_index,feature_name,importance_score
0,High_0,23.467
1,Low_0,23.561
2,Open_0,23.178
3,Volume_0,44.332
4,daily_return_0,23.444
5,log_return_0,23.407
6,volume_change_0,35.948
7,relative_volume_0,35.547
8,high_low_range_0,23.493
9,excess_return_0,23.706
10,daily_return_zscore_0,42.3
11,log_return_zscore_0,35.833
12,volume_change_zscore_0,22.975
13,relative_volume_zscore_0,42.182
14,log_volume_0,35.156
15,Close_1,43.769
16,High_1,23.7
17,Low_1,45.315
18,Open_1,22.708
19,Volume_1,44.114
20,daily_return_1,35.51
21,log_return_1,23.27
22,volume_change_1,23.053
23,relative_volume_1,35.666
24,high_low_range_1,23.705
25,excess_return_1,22.97
26,daily_return_zscore_1,23.818
27,log_return_zscore_1,42.019
28,volume_change_zscore_1,23.605
29,relative_volume_zscore_1,41.505
30,log_volume_1,23.74
31,Close_2,43.99
32,High_2,23.011
33,Low_2,45.293
34,Open_2,22.997
35,Volume_2,49.66
36,daily_return_2,36.01
37,log_return_2,35.302
38,volume_change_2,23.427
39,relative_volume_2,23.7
40,high_low_range_2,23.072
41,excess_return_2,35.812
42,daily_return_zscore_2,35.788
43,log_return_zscore_2,23.466
44,volume_change_zscore_2,35.936
45,relative_volume_zscore_2,35.965
46,log_volume_2,23.55
