feature_index,feature_name,importance_score
0,High_0,35.473
1,Low_0,23.386
2,Open_0,22.952
3,Volume_0,44.531
4,daily_return_0,23.011
5,log_return_0,23.297
6,volume_change_0,42.053
7,relative_volume_0,34.873
8,high_low_range_0,41.988
9,excess_return_0,22.993
10,daily_return_zscore_0,41.382
11,log_return_zscore_0,23.607
12,volume_change_zscore_0,35.636
13,relative_volume_zscore_0,23.001
14,log_volume_0,23.485
15,Close_1,23.232
16,High_1,23.086
17,Low_1,23.615
18,Open_1,23.159
19,Volume_1,42.989
20,daily_return_1,42.145
21,log_return_1,35.676
22,volume_change_1,35.639
23,relative_volume_1,35.285
24,high_low_range_1,22.964
25,excess_return_1,22.862
26,daily_return_zscore_1,23.165
27,log_return_zscore_1,42.108
28,volume_change_zscore_1,22.869
29,relative_volume_zscore_1,35.187
30,log_volume_1,35.658
31,Close_2,35.514
32,High_2,23.639
33,Low_2,23.419
34,Open_2,42.211
35,Volume_2,51.235
36,daily_return_2,35.351
37,log_return_2,35.429
38,volume_change_2,23.593
39,relative_volume_2,35.252
40,high_low_range_2,23.467
41,excess_return_2,23.327
42,daily_return_zscore_2,41.865
43,log_return_zscore_2,41.996
44,volume_change_zscore_2,22.621
45,relative_volume_zscore_2,23.228
46,log_volume_2,23.333
