feature_index,feature_name,importance_score
0,High_0,35.724
1,Low_0,23.562
2,Open_0,35.873
3,Volume_0,44.79
4,daily_return_0,23.588
5,log_return_0,35.884
6,volume_change_0,23.74
7,relative_volume_0,23.97
8,high_low_range_0,44.994
9,excess_return_0,35.415
10,daily_return_zscore_0,23.224
11,log_return_zscore_0,23.853
12,volume_change_zscore_0,42.207
13,relative_volume_zscore_0,42.248
14,log_volume_0,23.917
15,Close_1,35.807
16,High_1,35.879
17,Low_1,24.044
18,Open_1,35.865
19,Volume_1,57.469
20,daily_return_1,23.883
21,log_return_1,23.41
22,volume_change_1,23.553
23,relative_volume_1,23.893
24,high_low_range_1,42.243
25,excess_return_1,35.574
26,daily_return_zscore_1,42.268
27,log_return_zscore_1,41.672
28,volume_change_zscore_1,35.384
29,relative_volume_zscore_1,23.536
30,log_volume_1,35.884
31,Close_2,23.629
32,High_2,23.755
33,Low_2,22.956
34,Open_2,23.835
35,Volume_2,52.029
36,daily_return_2,23.77
37,log_return_2,42.491
38,volume_change_2,23.486
39,relative_volume_2,35.904
40,high_low_range_2,45.065
41,excess_return_2,35.748
42,daily_return_zscore_2,23.827
43,log_return_zscore_2,23.636
44,volume_change_zscore_2,23.235
45,relative_volume_zscore_2,23.769
46,log_volume_2,23.203
