index,subsequence_idx,score,start_date,end_date
21,21,1.760228026123594,2023-04-19,2023-04-21
28,28,2.2312010704616396,2023-05-18,2023-05-22
31,31,2.311356987046738,2023-06-01,2023-06-05
42,42,1.7458940807110193,2023-07-20,2023-07-24
50,50,1.5310299187493877,2023-08-23,2023-08-25
53,53,2.8747219012762018,2023-09-06,2023-09-08
64,64,2.3462253543101794,2023-10-23,2023-10-25
72,72,2.109792009435837,2023-11-27,2023-11-29
83,83,2.816526080846533,2024-01-16,2024-01-18
89,89,1.5396269111846348,2024-02-09,2024-02-13
94,94,2.695645421668877,2024-03-04,2024-03-06
101,101,1.6124013774239712,2024-04-03,2024-04-05
105,105,1.8833194129067012,2024-04-19,2024-04-23
114,114,1.954174062363797,2024-05-29,2024-05-31
128,128,2.1534947720877415,2024-07-30,2024-08-01
148,148,2.1369285682256822,2024-10-23,2024-10-25
158,158,1.6815528846025902,2024-12-05,2024-12-09
164,164,2.479831281357206,2025-01-02,2025-01-06
169,169,3.6866302622421854,2025-01-27,2025-01-29
