feature_index,feature_name,importance_score
0,High_0,23.797
1,Low_0,23.481
2,Open_0,23.825
3,Volume_0,79.237
4,daily_return_0,35.627
5,log_return_0,42.478
6,volume_change_0,23.405
7,relative_volume_0,35.725
8,high_low_range_0,23.458
9,excess_return_0,42.324
10,daily_return_zscore_0,23.367
11,log_return_zscore_0,23.407
12,volume_change_zscore_0,23.728
13,relative_volume_zscore_0,23.104
14,log_volume_0,35.339
15,Close_1,35.713
16,High_1,23.831
17,Low_1,23.824
18,Open_1,42.533
19,Volume_1,35.769
20,daily_return_1,23.187
21,log_return_1,23.57
22,volume_change_1,35.492
23,relative_volume_1,23.692
24,high_low_range_1,23.827
25,excess_return_1,35.641
26,daily_return_zscore_1,41.707
27,log_return_zscore_1,35.7
28,volume_change_zscore_1,23.812
29,relative_volume_zscore_1,35.816
30,log_volume_1,42.23
31,Close_2,35.436
32,High_2,23.647
33,Low_2,23.778
34,Open_2,23.409
35,Volume_2,81.467
36,daily_return_2,23.861
37,log_return_2,42.511
38,volume_change_2,23.563
39,relative_volume_2,23.881
40,high_low_range_2,42.394
41,excess_return_2,42.294
42,daily_return_zscore_2,35.217
43,log_return_zscore_2,23.566
44,volume_change_zscore_2,23.286
45,relative_volume_zscore_2,35.715
46,log_volume_2,42.451
