Date,Close,High,Low,Open,Volume
2023-01-03,203.51426696777344,208.36194997390004,202.30725756712584,205.36894579262443,4202800
2023-01-04,208.63673400878906,209.21570446484134,205.70260589171443,205.70260589171443,6606200
2023-01-05,207.16476440429688,210.15776881821859,206.5269176322818,209.8044959206142,5246000
2023-01-06,213.6806640625,214.0633751006816,209.10774706110752,210.00074447474168,6829700
2023-01-09,214.5147705078125,218.0573067879621,214.2694425520504,214.9759882625356,6294500
2023-01-10,216.95822143554688,218.2339297653761,214.1026005148369,214.8974756476348,10857000
2023-01-11,217.94937133789062,218.02786311034308,215.59421387628643,217.1544961489096,5408200
2023-01-12,219.44094848632812,219.62740013138364,216.48720524358913,217.9493652731447,4264400
2023-01-13,218.89141845703125,219.5783337560242,216.02598965721035,217.7629158210879,4283200
2023-01-17,218.83255004882812,220.20638069645355,218.21431877058114,218.22414147254128,6101100
2023-01-18,215.3587188720703,220.7853725494587,215.33908844120657,219.89237511555137,6558000
2023-01-19,216.2909393310547,217.38019603756533,213.43531837430658,214.02411144892903,4853100
2023-01-20,220.11805725097656,220.23580988065157,216.29094705023502,217.00730050347528,5211000
2023-01-23,219.99046325683594,221.97271720543944,218.9797133415248,220.4026273729933,5501500
2023-01-24,219.70591735839844,225.70173357536757,212.58159846300487,217.8708689248041,5274900
2023-01-25,220.697021484375,220.76572049885468,217.03673260239214,217.47831992497706,4729600
2023-01-26,220.51060485839844,222.8363092827142,219.49003209151385,221.77649062801007,7043400
2023-01-27,227.1147918701172,228.48862231889615,223.00309327706094,223.73907708325586,11382600
2023-01-30,224.8185272216797,226.1138509414011,223.67037930092414,225.89796115917605,5677400
2023-01-31,225.9077911376953,226.48676149339258,224.18067282425335,224.53394566349107,11294200
2023-02-01,226.58489990234375,228.31201833938482,223.54284215519002,225.0834939715445,5792700
2023-02-02,225.2699432373047,229.9213667420337,224.1021797537761,229.58772431063423,7190000
2023-02-03,225.82928466796875,226.54563807457805,223.38581294585717,224.41619330933213,5243600
2023-02-06,225.1521759033203,225.95684377200246,223.77833043504856,224.42599979979255,3402400
2023-02-07,226.99708557128906,227.79194584838967,223.69005414525475,223.7587531685261,4042600
2023-02-08,225.89796447753906,227.52694559511954,225.69189739287924,226.03534752518868,4978600
2023-02-09,225.50469970703125,228.58221159483543,225.2883870500024,228.5133930237582,5238400
2023-02-10,223.3907470703125,226.0553176359286,222.36819037903646,225.12124839810778,4509700
2023-02-13,225.04257202148438,225.97664119347013,222.47633103144292,223.07610428974252,4946700
2023-02-14,225.5439910888672,227.53995441685177,223.36121094643812,224.83606158305471,4829400
2023-02-15,225.0818634033203,225.2293574644184,222.99741269914747,223.7741607436222,4407300
2023-02-16,222.04368591308594,224.53126617149178,221.88636490787718,222.27966742089907,3865900
2023-02-17,219.811767578125,221.00148719460887,218.02228968740616,220.42136779322195,4520200
2023-02-21,216.9210662841797,218.71055925014971,216.3016391061556,216.46878707501665,7276100
2023-02-22,216.33111572265625,218.03210608110794,215.77066522713847,216.71457632376288,4621800
2023-02-23,217.42251586914062,218.36641200610575,215.2593892990985,217.84529924231157,5533800
2023-02-24,215.86900329589844,216.54743707967293,213.81404806892826,214.8169358334172,4414400
2023-02-27,216.65557861328125,217.72729987822694,215.66250285146916,217.02919726351703,4255300
2023-02-28,216.25245666503906,218.0517764216737,215.81983136797396,216.3114482959192,5385400
2023-03-01,214.69898986816406,216.57697052283135,212.8013403314744,215.78055333497798,4792700
2023-03-02,215.38720703125,215.91816171745472,213.45023512627267,214.23682521508385,5539300
2023-03-03,220.0182647705078,220.26407325753655,216.21313918929062,216.508112374317,6055400
2023-03-06,222.94830322265625,223.6070681837528,219.9396096678428,220.1755762193044,5737600
2023-03-07,219.42828369140625,223.5677045595009,219.33979625078305,222.9482624692245,4386800
2023-03-08,218.4647216796875,219.192305093982,217.47164593408,218.23858210521414,4194900
2023-03-09,216.3212890625,220.60818954835602,215.97716619271387,217.6879836094402,5066700
2023-03-10,212.5161590576172,215.4461916652468,211.86722113020198,215.35770422140587,6638900
2023-03-13,210.87417602539062,214.19751141294168,208.93720403947034,211.03149705031865,6810800
2023-03-14,214.99391174316406,216.1836162695805,212.41782892003692,214.344973818051,7985600
2023-03-15,212.74232482910156,213.27327956343078,210.08759616633378,210.8151946899496,8372200
2023-03-16,213.80419921875,213.93202442111536,205.2598946003596,211.5624272248726,13674600
2023-03-17,213.74522399902344,214.99393529420274,211.26747028814455,211.26747028814455,18801200
2023-03-20,214.49246215820312,216.85223244158485,213.20442819246603,213.36174921194979,9817400
2023-03-21,218.22877502441406,218.77938364306198,215.01359576550126,217.6290017070384,8971400
2023-03-22,216.35076904296875,221.12928613841135,216.23278578230233,218.7695309073356,6700600
2023-03-23,218.8580322265625,221.473438025487,216.56709541799708,216.74408532317423,6427700
2023-03-24,217.33401489257812,217.6191611255471,214.5907989098774,216.97022315012674,4791500
2023-03-27,218.09109497070312,220.32303998138013,217.67813855954418,218.85801616327802,7210900
2023-03-28,216.63592529296875,219.5856269698981,214.98408455234988,219.08418308588517,6418400
2023-03-29,219.55612182617188,219.8019302888069,217.21602046094017,218.5630460352334,4483000
2023-03-30,218.6318817138672,220.48036617164885,217.50116877602895,220.165724135023,5383900
2023-03-31,221.67990112304688,222.05351976836258,219.54627055544762,219.8510856386456,9509000
2023-04-03,225.16055297851562,225.31787399615376,220.36236696125832,221.45375714131617,6421500
2023-04-04,223.84304809570312,226.19297667217717,223.02696210431375,225.16057800822873,5254700
2023-04-05,224.344482421875,224.6394555993817,222.75164826748153,222.9777878689544,4813600
2023-04-06,222.2010040283203,222.92858741277334,220.91295519325254,222.36815196807186,4285200
2023-04-10,222.63365173339844,222.68281643052669,220.5590425424024,221.7782430146117,4952200
2023-04-11,224.6197509765625,225.29818467598167,222.40747500173828,223.19406501560044,4513300
2023-04-12,223.99049377441406,227.70711640781548,223.51854574239923,226.0749446685239,4373000
2023-04-13,228.78868103027344,228.93616010276986,224.96390205297146,225.61283997787083,7615500
2023-04-14,230.09640502929688,231.05014312725007,228.34624986052805,229.0836752969068,9781300
2023-04-17,229.56541442871094,230.1258648741717,227.06800727586145,230.09636906156393,4865000
2023-04-18,229.68344116210938,230.4011976961589,227.80546084411608,229.83092024343514,4796200
2023-04-19,228.67071533203125,230.13572424118647,227.962785723771,230.0767326076579,3833900
2023-04-20,230.6666717529297,230.7354903222466,227.61864075673185,228.56255187261863,4925700
2023-04-21,230.12586975097656,231.62038930092044,229.4671049171816,231.05993884358264,6771500
2023-04-24,228.8574981689453,231.20742639479508,227.6284558959495,230.30285308222503,9124100
2023-04-25,225.74066162109375,231.07962936058405,225.58334060048094,229.11316161179877,6076500
2023-04-26,224.3247833251953,228.8673336397981,222.9187662060505,227.34331826377,8400400
2023-04-27,225.17037963867188,225.77999483052932,222.81062438883822,224.83608372882108,7128200
2023-04-28,228.8280029296875,229.65393074146397,224.23630278659073,224.8164071401928,11627900
2023-05-01,228.6116943359375,230.65682251990157,227.62846049766387,228.9656591178343,4571100
2023-05-02,223.17442321777344,228.47405326258533,222.41734392777064,228.06109683086785,5244000
2023-05-03,222.1912078857422,224.8361096601111,222.1322162481363,223.17444185373304,4093300
2023-05-04,221.81756591796875,222.26984509415672,219.73309992241298,221.07029857876722,5648700
2023-05-05,227.89393615722656,228.44454470213336,223.47921085481136,224.51160937799042,6237000
2023-05-08,228.33641052246094,229.5359571128816,227.3728454754368,227.3728454754368,2938400
2023-05-09,229.34913635253906,230.1652222978632,226.95005821559724,227.2056936310284,4352100
2023-05-10,227.3925018310547,230.87314313744105,225.06222735186213,230.3716992636696,5245000
2023-05-11,227.57969665527344,228.0821332186782,224.8803928969721,227.3235628411323,3818000
2023-05-12,227.9441680908203,229.27411248332422,226.40733544230577,228.55495669927961,3430300
2023-05-15,229.3529510498047,229.37265827445412,227.1265156950742,227.75701159398423,2843200
2023-05-16,227.04769897460938,229.63865030784922,226.22017593623127,229.10666047445773,4289700
2023-05-17,229.1953125,230.41690482307527,227.12650497568777,229.27412636267007,4990100
2023-05-18,230.1312255859375,230.67304648296744,227.6979019846218,228.94903263770695,6621900
2023-05-19,229.8455047607422,230.86020876746176,228.49585312761562,230.52526114105476,5399100
2023-05-22,227.84567260742188,230.3972095356998,227.74715151592832,229.84552750063517,3987800
2023-05-23,221.2451629638672,226.08225687926299,220.33882605427945,225.86552250607812,8537200
2023-05-24,218.9497528076172,219.78713695272276,216.76271695382388,219.24530103719604,6730800
2023-05-25,220.06297302246094,221.35351806272783,217.21588803805165,219.14677503453723,6827600
2023-05-26,221.6687774658203,222.8509704588902,220.02357742352166,220.49646063363295,5067300
2023-05-30,218.34881591796875,222.12194516845324,216.4868815651811,221.66876920037973,6916000
2023-05-31,217.7478790283203,218.24045442584756,212.9304922417921,216.69377549436024,20460600
2023-06-01,223.13665771484375,223.34354599841993,219.12708671616338,219.42263496461146,7003600
2023-06-02,225.3926544189453,226.85068848759667,224.0430025763592,225.41236164479434,5895500
2023-06-05,223.40264892578125,224.9394817534989,221.9643221577689,224.52572022543708,4858900
2023-06-06,224.8311004638672,225.84580451165922,222.80169236828306,223.3238210518185,6020100
2023-06-07,221.92491149902344,224.17105398455982,217.7380208523216,223.62921807089813,8517200
2023-06-08,219.73788452148438,221.7968460442922,219.1073886234693,221.74758549884254,6248200
2023-06-09,220.24029541015625,221.8362347869174,219.45217181750866,220.31910927264173,6385000
2023-06-12,222.81153869628906,223.0873796979838,220.30926245742756,221.0776788238925,8621100
2023-06-13,220.0826873779297,223.77700295633412,219.3241320690208,222.2697234029218,6868700
2023-06-14,220.12208557128906,222.12194038745244,219.2748553265937,220.4176338021749,9160700
2023-06-15,222.81153869628906,223.7375827872102,218.08281218805365,218.72316918157924,12534000
2023-06-16,225.51084899902344,226.38763251550307,222.7228707307955,223.08737167731425,13628500
2023-06-20,223.10707092285156,226.16104397831293,222.82136881373617,223.62919956949017,12312300
2023-06-21,223.87551879882812,225.23503171009133,221.63922227881602,222.76229358701357,7032100
2023-06-22,224.99859619140625,225.5305710224293,222.15151091007763,222.99874122038003,6275500
