Date,Close,High,Low,Open,Volume
2023-01-03,41.87288284301758,42.620449371670546,41.29144573028151,42.54661407570748,2252600
2023-01-04,43.40492248535156,43.967904196930554,42.12206436652602,42.306649053698486,1937800
2023-01-05,43.155731201171875,43.26648411949505,42.029771363498604,42.78656536874092,1479700
2023-01-06,44.13402557373047,44.447818453804665,43.20187810329048,43.294168677158304,1619500
2023-01-09,44.12480545043945,44.63241073460797,44.04174251152749,44.18940956729761,1502300
2023-01-10,44.10634994506836,44.27247583538452,43.626431097561735,43.884847584426616,1306900
2023-01-11,45.29691696166992,45.46303932879336,44.38322457885811,44.38322457885811,2088700
2023-01-12,45.924495697021484,46.23828862449737,45.186160432566524,45.60147511902877,1540800
2023-01-13,45.21385192871094,45.859893106175996,45.02003605481105,45.379974288158834,2259800
2023-01-17,45.30613708496094,45.53686705513885,44.67855128442422,44.909281254602135,2015700
2023-01-18,45.047725677490234,45.69376684963307,44.91851392240133,45.472268025087054,2237900
2023-01-19,44.63241195678711,45.1953937225333,44.48474489697339,44.816996661719365,2496100
2023-01-20,45.48149490356445,45.51841254724871,44.40168023075197,44.724700811338536,2142800
2023-01-23,46.782814025878906,46.86587696758121,44.983122823429795,45.223080476869534,1696800
2023-01-24,47.068912506103516,47.20735189232658,46.496703182990544,46.70897432671536,1512400
2023-01-25,46.89356231689453,46.985852900461744,46.349039424263765,46.69974645834724,2129600
2023-01-26,46.83818817138672,47.216585215787276,46.28443760126989,46.98585522479522,1644000
2023-01-27,47.6411247253418,47.881085873294474,46.81049891948882,46.81049891948882,2027200
2023-01-30,47.32733917236328,47.641132131084625,47.01354621364194,47.401174466490936,1571300
2023-01-31,47.81648254394531,47.973377241154616,47.06891613784774,47.55806257110041,3041200
2023-02-01,47.67803955078125,48.001060091647446,46.80126498472463,47.65035308175268,1590300
2023-02-02,48.91475296020508,49.05319234854509,48.00106074261278,48.13950013095279,1831900
2023-02-03,48.54558563232422,48.57327562354448,47.62266572660961,48.24102389418162,1698600
2023-02-06,47.87185287475586,47.973374624193305,47.22580825887569,47.973374624193305,1494400
2023-02-07,47.53037643432617,47.99183639970798,47.11506176135052,47.64112584023297,2862300
2023-02-08,47.88108825683594,47.93646120091993,47.290420048871866,47.53037768810968,1798700
2023-02-09,46.653602600097656,48.222567213570755,46.49670789908044,47.98260957652673,2886400
2023-02-10,47.05968475341797,47.24426590709731,45.52763794152454,46.07215727380236,2493700
2023-02-13,47.26272964477539,47.844170197217785,46.78281084981693,46.838187314079136,1789600
2023-02-14,46.9212532043457,47.336567910810274,46.76435497272112,47.133524383058614,1281200
2023-02-15,46.6351432800293,46.718206215167946,46.21060095405849,46.38595447461335,1240100
