Date,Close,High,Low,Open,Volume
2023-01-03,89.66793823242188,93.82435755859694,89.45213906041573,93.77744251652548,876700
2023-01-04,89.13314819335938,90.2965683338943,87.57566027318764,89.57412386131718,1384200
2023-01-05,87.42554473876953,89.81806894090852,86.08385601536163,89.72423884809439,1409700
2023-01-06,90.65309143066406,91.01900583060909,88.39192111272837,88.54204351179811,958200
2023-01-09,91.98539733886719,93.06437883938165,90.07137966206078,90.62493991361674,1245200
2023-01-10,91.48812866210938,93.13943212184117,90.52173897102439,92.66093307521835,907700
2023-01-11,92.37945556640625,92.88610792315652,91.69454180952103,92.60463200555193,569800
2023-01-12,94.33101654052734,94.99716866675838,92.00416916084589,92.61402895924164,990400
2023-01-13,94.21841430664062,94.58432871356398,93.43029317118422,94.33100610809016,595900
2023-01-17,94.95025634765625,96.06676860332013,94.41545774317284,94.73446431260442,730100
2023-01-18,91.84465789794922,95.99169255182085,91.72268881691653,94.8095108667132,904000
2023-01-19,92.31378936767578,93.53350893919487,91.40369190929732,91.71331402243797,742300
2023-01-20,91.4130630493164,93.94631759606317,90.24025869281704,92.79228211787643,1118400
2023-01-23,89.74301147460938,91.33802290376887,88.57020684780642,91.00963903991031,1373200
2023-01-24,90.6061782836914,90.9439465304226,88.61709940385559,89.11437449248713,964300
2023-01-25,90.89702606201172,90.91579494028157,88.56080179349351,89.79928290480518,1112800
2023-01-26,93.58979034423828,93.71175942386449,90.08076161282885,91.41306568221025,1283100
2023-01-27,91.57257080078125,94.06830212749264,91.5350401990754,93.82435679551979,887300
2023-01-30,91.0752944946289,91.6570080303244,90.38099632238115,91.26294032770245,740300
2023-01-31,92.97993469238281,93.14881881829149,90.87827113747613,91.19727050962017,1026100
2023-02-01,93.93695831298828,94.34040337525131,92.26687857644129,92.95179960148543,847700
2023-02-02,92.61402893066406,93.57104145295429,91.12222497764168,93.43030347517856,1296600
2023-02-03,92.02294158935547,93.66486802466252,91.52567358569375,92.75477051234677,1159900
2023-02-06,93.43030548095703,93.48659780998346,91.3380189672919,92.09800120030391,1215800
2023-02-07,92.84858703613281,93.45844681591788,91.42245989472175,93.22388591278752,1191200
2023-02-08,92.12614440917969,97.01439286720618,91.70393048033401,92.323174712682,1846700
2023-02-09,90.16520690917969,92.66093827631238,89.45213978168029,90.50297517177253,1623300
2023-02-10,92.78289794921875,93.29893473087482,90.49358154802421,91.00023389049659,1358900
2023-02-13,92.17304992675781,92.4545258720871,91.03777602152942,92.32317233979494,1681600
2023-02-14,93.78683471679688,93.82436532191336,91.78837831240328,92.4076154012478,1140400
2023-02-15,93.84819793701172,93.89540095735245,92.83796109987986,93.58383797264358,986200
2023-02-16,92.1015396118164,93.78212006237173,92.1015396118164,93.32892634828268,810100
2023-02-17,92.12041473388672,92.47918797045625,90.59089412968517,91.591694763517,752500
2023-02-21,90.79859924316406,92.158172988364,90.79859924316406,91.67665608639425,1257800
