Date,Close,High,Low,Open,Volume
2023-01-03,80.98021697998047,81.09628518930556,79.56799718868487,79.77112393472208,8997500
2023-01-04,81.7153549194336,82.3827693218441,80.90284048296482,81.44451185413136,7836200
2023-01-05,81.55091094970703,82.60524399495617,80.4965852841767,82.21833271798658,7643800
2023-01-06,82.85674285888672,83.51448247918113,81.07695382014172,81.96684464965458,8641600
2023-01-09,83.90531921386719,85.04127237199017,83.65289011698994,84.31309613103055,7519700
2023-01-10,83.98298645019531,84.08978621630709,83.08004768686288,83.14801050098936,5703300
2023-01-11,86.02186584472656,86.08012496797726,84.5558026006509,84.8276612252439,8359700
2023-01-12,86.19664001464844,86.60441689540046,85.60438946562668,86.11896611144107,6071100
2023-01-13,86.60442352294922,86.8665711144876,85.10924151243714,85.39079647017587,5090800
2023-01-17,86.02186584472656,86.8374269037253,85.85681437819483,86.59470154445272,6550400
2023-01-18,84.18688201904297,86.05101142778982,84.08008224389053,86.02188556318312,6397700
2023-01-19,83.43927001953125,84.45871206138568,82.77905676068698,83.88588378178032,5597000
2023-01-20,84.71116638183594,84.83738092582988,83.0120885460971,83.52666521973823,5567300
2023-01-23,86.38111877441406,86.5364591825938,84.43931552412224,84.652915066837,7390200
2023-01-24,87.0898666381836,87.47822874218639,85.43933695541048,86.45878655249395,7004600
2023-01-25,87.0316162109375,87.24521574168877,85.1869017450025,86.11896636405162,5896800
2023-01-26,87.21607971191406,87.85687082207194,86.4976072999861,87.2743314290038,7302800
2023-01-27,86.4005355834961,87.10929704580523,86.37140971923807,86.8956974980575,5676800
2023-01-30,84.8082504272461,86.04129956592982,84.45872527040592,85.8956628493479,6255300
2023-01-31,85.88594818115234,85.90537035982929,84.80824689369624,85.13835726468724,6200400
2023-02-01,87.4296875,88.01222694825225,85.64322479698335,85.79857260045912,6141300
2023-02-02,86.77918243408203,88.56564523183478,86.3616944493402,88.02194270561894,8269200
2023-02-03,87.01219940185547,87.63357580000871,85.70147638609096,85.8956611401332,5671800
2023-02-06,85.95391082763672,87.00248625246626,85.8276962960407,86.90539758143925,4097200
2023-02-07,85.1869125366211,85.45876382569176,83.7888191346302,85.3131344975411,9226000
2023-02-08,84.16744995117188,85.36165459902354,83.99268739204842,84.40046422753971,7624400
2023-02-09,84.12863159179688,85.34225868513673,83.81794335219756,84.60437133831635,4960300
2023-02-10,84.60435485839844,84.83736914086155,83.82763070700075,84.01210435962057,5318400
2023-02-13,86.81800079345703,86.84712665006774,84.66259851558699,84.74027240480874,5560900
2023-02-14,86.49761199951172,86.80830759391151,85.15777058192069,86.4102344191298,7484800
2023-02-15,85.76943969726562,86.6141267156351,85.46846258598741,86.26460156371608,4329900
2023-02-16,85.16749572753906,85.70148720191715,84.47815643032175,84.91505921912126,5942500
2023-02-17,84.74028015136719,84.88591685512395,83.99268926958847,84.66260625504485,6398400
2023-02-21,83.69170379638672,84.41017621789705,83.64316316729465,84.23541365690674,5260300
2023-02-22,83.8082275390625,84.64320352482352,83.4781245438224,84.15775271484114,5840100
