Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2023-01-03,14.303277969360352,14.983721052232674,14.084457431263646,14.838839325800745,401277000
2023-01-04,14.736924171447754,14.840839115176488,14.229340664811954,14.555073972815984,431324000
2023-01-05,14.25332260131836,14.552077617819347,14.136417801544157,14.47913742347032,389168000
2023-01-06,14.846834182739258,14.997710572155174,14.022509854107087,14.462149178413084,405044000
2023-01-09,15.615205764770508,16.04285486212836,15.128604002009597,15.271487531503388,504231000
2023-01-10,15.895974159240723,15.948930259886339,15.459331698978017,15.494302888629546,384101000
2023-01-11,15.987898826599121,16.01487714757313,15.550257708216126,15.827031344724569,353285000
2023-01-12,16.497482299804688,16.62337859607864,15.479316490900496,16.086819482461305,551409000
2023-01-13,16.88516616821289,16.908148056338185,16.15176778844737,16.264674246702192,447287000
2023-01-17,17.68750762939453,17.713487319827372,16.885165521758307,16.885165521758307,511102000
2023-01-18,17.362775802612305,17.858368155388927,17.267852350964912,17.652537414377978,439624000
2023-01-19,16.751272201538086,17.182919592747304,16.717301550134714,17.022050215153467,452932000
2023-01-20,17.82439613342285,17.84138241393569,16.811226343623662,16.997072985244962,564967000
2023-01-23,19.177288055419922,19.229245530307768,17.80341372696204,18.04921071798228,655163000
2023-01-24,19.249225616455078,19.479038745727824,18.804590277949554,18.811584516005322,496204000
2023-01-25,19.307178497314453,19.354140898523635,18.56478682693734,18.897514353205867,449537000
2023-01-26,19.785785675048828,20.149487942957048,19.262214571587723,19.684868544073076,489535000
2023-01-27,20.348325729370117,20.61111088344215,19.389112653490265,19.44606519137818,542142000
2023-01-30,19.146310806274414,20.12350875424224,19.13431959512867,19.933665698445655,488611000
2023-01-31,19.521005630493164,19.67088244369698,18.934486316616958,19.154305515596747,498017000
2023-02-01,20.925851821899414,21.174646573762274,19.594941785261792,19.67487620181203,660477000
2023-02-02,21.691225051879883,21.931028319443673,20.683052314586803,20.982805922594803,564276000
2023-02-03,21.08272361755371,21.727195946386907,20.771977442286037,20.98280511679256,429366000
2023-02-06,21.071735382080078,21.55234058671362,20.768982041999962,20.78896612562126,452197000
2023-02-07,22.154850006103516,22.240780050540806,21.13268669479016,21.36449713536613,664150000
2023-02-08,22.186819076538086,22.859268377946858,21.989979871627146,22.36866926710401,559651000
2023-02-09,22.318714141845703,23.001155581267543,22.101892729953626,22.58749493647335,523876000
