Date,Close,High,Low,Open,Volume
2023-01-03,166.3037109375,166.4810391302163,164.26912199072981,164.40912467805666,6344900
2023-01-04,168.1143035888672,168.17029896724173,166.57435947886447,166.9570135523446,9788800
2023-01-05,166.87298583984375,167.98360808349483,166.50900171503636,167.0783116785492,6255300
2023-01-06,168.22628784179688,168.86092109342678,167.42365422059785,168.1142970893775,5706000
2023-01-09,163.86778259277344,167.76894516192178,163.4944564018184,167.33963784349604,7925300
2023-01-10,163.47584533691406,164.39046983244134,162.69188148360496,163.97981803091508,5047500
2023-01-11,163.21450805664062,163.99847183311735,160.62927891653703,163.85848338765382,6494800
2023-01-12,162.39317321777344,163.0558182940425,161.27322314721772,162.63582455676354,4269400
2023-01-13,161.86119079589844,162.40250308905996,160.88124337233603,161.63720932351296,6088000
2023-01-17,160.86257934570312,162.9344934861552,160.6105859391783,162.39318117333147,6053300
2023-01-18,158.43601989746094,160.52660405373618,158.38936657973179,160.1999453839952,7047800
2023-01-19,158.2213592529297,159.85462404787077,157.45606544001694,157.75471216866083,6939500
2023-01-20,157.4840850830078,158.76269371507405,156.30812515249124,158.7533658988261,8620600
2023-01-23,157.08277893066406,158.31473438016093,156.74679237543242,157.82008948508965,8425400
2023-01-24,157.08277893066406,159.58401533982018,154.93619895229202,157.74542422382237,10541800
2023-01-25,158.20269775390625,158.20269775390625,155.93479963999695,156.0187927017848,7099800
2023-01-26,157.6240692138672,158.57603335989037,157.40007346158512,158.2400468519375,6946100
2023-01-27,157.00807189941406,157.605379589704,156.57876456251682,157.29739080926626,6058100
2023-01-30,151.19366455078125,157.29740252033636,150.33503557212168,156.72809247306927,23259100
2023-01-31,152.51895141601562,152.52827923219246,150.30704850214565,150.91368409527618,11612500
2023-02-01,153.9188995361328,154.9081892495768,151.5669938318519,152.11764831088885,9865300
2023-02-02,154.4975128173828,155.13216026723262,151.95896574080078,152.1269518581222,10099000
2023-02-03,153.6295623779297,155.24415739373703,152.95758939914313,154.95483846360884,6868500
2023-02-06,152.4629364013672,153.85354984341663,152.2202850435542,153.57355874382387,7021000
2023-02-07,152.50027465820312,152.94826615139968,150.65235603182262,150.82035640200635,7310800
