Date,Close,High,Low,Open,Volume
2023-01-03,72.62630462646484,72.69126525796615,71.80964859595946,72.35717998733719,6544500
2023-01-04,75.14122772216797,75.892916126356,73.12744083676385,73.44296191697856,9769500
2023-01-05,74.2688980102539,75.31755749635651,74.24105874605279,75.0577078433949,7048100
2023-01-06,75.03913879394531,75.38250618505755,73.6378370498881,74.69577140283307,5994400
2023-01-09,71.95814514160156,75.41035541508232,71.89318450011903,74.93706669560733,11108700
2023-01-10,73.21096801757812,73.6935388941744,72.15303343142877,72.26439757530011,6494500
2023-01-11,74.53801727294922,74.64938140182768,72.51494828615118,73.73992538309999,8366300
2023-01-12,74.10184478759766,74.87209736159326,73.21095305919162,74.77929746741769,5738000
2023-01-13,74.78858184814453,74.88138883409765,73.22952643870936,73.47080477768634,6024000
2023-01-17,74.56585693359375,75.12266342060443,73.6656830241735,74.77930307837346,8383000
2023-01-18,73.06246948242188,74.6029674413933,72.99750885307087,74.49160332814404,5792200
2023-01-19,73.79560089111328,74.2967288303153,72.26438489264844,72.7376664906351,7831400
2023-01-20,75.0855484008789,75.15978407296745,73.62856093830675,74.28745651445402,6806400
2023-01-23,76.44044494628906,76.97868718694518,74.93706110953086,75.1876215422347,9491500
2023-01-24,74.98347473144531,76.42189104576381,74.70506791954917,75.84652735210814,7180300
2023-01-25,75.35467529296875,75.50316081583918,74.34314421908671,74.56586542321295,4200600
2023-01-26,75.94859313964844,75.98571451543708,75.18762263642755,75.85579324026608,4162700
2023-01-27,76.63532257080078,77.1828468946963,74.99273543875825,76.26411591925267,4858500
2023-01-30,76.63532257080078,77.00652922234889,76.30123729242528,76.80236520998852,6559100
2023-01-31,77.66542053222656,77.68397767940878,76.6353253992465,76.7930859309192,7396100
2023-02-01,79.595703125,79.8926671183101,77.58191582411024,77.95312258579288,8395800
2023-02-02,81.27539825439453,81.52595870465466,79.54001101087229,79.62353588107825,6940400
2023-02-03,80.82994842529297,81.23827649956311,80.27314192049295,80.4587417287,4949900
2023-02-06,79.10384368896484,80.64434900925443,79.08528654012544,80.57938836804817,4731300
2023-02-07,80.34737396240234,80.67217712354517,78.97391149219825,79.34511813929487,5129500
2023-02-08,79.9576187133789,80.74642849764099,79.8091332066018,80.27313979501228,5454500
2023-02-09,77.5911865234375,80.28242629942268,77.39630459526954,79.86481609890932,6188000
2023-02-10,77.66542053222656,77.90669884648662,76.83948941914211,77.47053862601118,4544000
2023-02-13,78.31501770019531,78.33358192537825,77.54476519918373,77.65612930974915,4279500
2023-02-14,77.39629364013672,78.41710662993458,76.92300497861862,78.04589997541407,4527700
2023-02-15,78.4078369140625,78.41711902894212,76.57037465792963,76.87661364716567,4584800
2023-02-16,78.13870239257812,79.0017548831359,77.65613868224115,77.73965646511209,4784800
2023-02-17,78.69551849365234,78.81615765511835,77.37773443064776,78.13870493567761,6825100
2023-02-21,79.33585357666016,80.35666677186559,78.16656193787658,78.16656193787658,8135900
2023-02-22,78.97391510009766,80.21745636265541,78.63055477699375,80.01329234341621,6083600
2023-02-23,77.94380950927734,78.96462238828772,77.42412449745619,78.70477988237715,6695000
2023-02-24,77.47982025146484,77.6468629110297,76.42188576761369,77.34989896960094,7401500
2023-02-27,77.38700866699219,78.07373635036231,77.25708740473779,77.60972981940292,6379400
2023-02-28,76.83948516845703,77.66541623585178,76.81163882895677,77.32204885046042,6657400
2023-03-01,76.17132568359375,76.58892879441886,75.79083687046871,76.46828962644645,5249100
2023-03-02,76.33836364746094,76.61676334415698,75.35466489463529,75.62378955756638,4985100
2023-03-03,77.40558624267578,77.60974320415795,76.50541228454004,76.83021549619238,4771600
2023-03-06,76.03211212158203,77.795338394116,75.58666272676732,77.4798102644185,6845500
2023-03-07,73.999755859375,76.23627062478765,73.78631683075015,76.18058502934764,6876300
2023-03-08,72.75624084472656,73.9533787971926,72.42215550542538,73.8048932774235,6810100
2023-03-09,72.38502502441406,73.61928420163727,72.36646787686578,73.118156255693,5634400
2023-03-10,71.19717407226562,72.48711185811692,70.66820682972357,72.2643906718305,5901600
2023-03-13,72.36646270751953,72.84902639126622,70.54755084986897,70.73315771298529,7576000
2023-03-14,72.2551040649414,73.61000240756054,71.48485145504128,73.33159563187812,6808200
2023-03-15,72.76551818847656,72.81191460022771,71.2714163746208,71.57765534875054,5367900
2023-03-16,73.56359100341797,73.6842372306498,71.98597165809805,72.0694965138876,5774300
2023-03-17,72.6541519165039,73.80488626465721,72.2736631183832,73.3780010561516,8838600
2023-03-20,73.8791275024414,74.02760592487829,72.8583144525855,73.08103562633006,7224100
2023-03-21,75.38252258300781,75.54956525824,74.19465962570143,74.20394174104197,5829900
2023-03-22,74.18537902832031,76.07852684561546,74.16681479903112,75.58667389195773,5537800
2023-03-23,72.60357666015625,74.70015855084341,72.35086656540341,74.41000860114161,6712400
2023-03-24,74.288330078125,74.43808234822961,72.3508623287322,72.44445839016282,6217000
2023-03-27,74.54104614257812,76.1041226308177,74.48488992939564,75.34598518916472,5641600
2023-03-28,74.41937255859375,75.15879364870425,73.56763190030311,73.82970375180103,5146800
2023-03-29,74.00753784179688,74.26960968110949,73.4178762033435,73.60506833401763,7074700
2023-03-30,74.1104965209961,74.73759802108853,73.89521914137818,74.59720035098312,4142000
2023-03-31,75.45830535888672,75.46765996721027,74.16665531799863,74.55040848693564,5561400
2023-04-03,74.56912231445312,75.2055855640567,73.98882241749719,75.2055855640567,6071900
