Date,Close,High,Low,Open,Volume
2023-01-03,121.29285430908203,121.61732661503434,118.94259787852117,120.065110409745,1994700
2023-01-04,125.7127456665039,126.67739766099866,121.88918358420354,122.16104017702845,2150200
2023-01-05,123.43263244628906,125.40580063814804,122.88891927102584,124.35344694543723,2230500
2023-01-06,127.7823715209961,128.40500818086312,123.23969313325308,124.31835461004702,1923800
2023-01-09,127.49298095703125,128.87858514325416,127.45789491710468,128.308550736377,2208600
2023-01-10,129.00137329101562,129.0715186155498,126.52832908693217,127.1597440589788,1555400
2023-01-11,132.9389190673828,133.20201084376035,130.29926324705008,130.58866286292502,2499900
2023-01-12,132.64077758789062,133.3072652728443,129.0013830925869,130.0625018197027,2337200
2023-01-13,132.29873657226562,133.07923368431784,130.86928154289902,131.45684558173352,1513900
2023-01-17,131.81639099121094,132.85997977202877,130.79911004676651,132.36010411813032,2245600
2023-01-18,127.37899780273438,132.72848258109158,127.0282176191792,132.4215398844261,2382300
2023-01-19,127.37023162841797,129.38723773454038,126.37049339636035,126.85281279827285,2135800
2023-01-20,129.8958740234375,130.0888071303205,124.98488476284848,127.01943382442525,2159900
2023-01-23,126.966796875,129.66784653762832,126.95803205575699,129.6152308593634,2038200
2023-01-24,127.43159484863281,128.4751838069288,126.72125638294342,126.85279558718061,1658300
2023-01-25,127.5719223022461,128.62427616324476,126.43186671057867,127.25621480580597,1669700
2023-01-26,129.90463256835938,130.2115618236609,126.73879318807805,128.6330245432125,1608100
2023-01-27,128.0980987548828,129.74678147166927,126.87034150125378,129.74678147166927,1581400
2023-01-30,126.94049072265625,129.76431479922692,126.87033202356959,127.15973163927569,1767200
2023-01-31,129.88710021972656,129.88710021972656,126.69495273762085,127.02820324126309,3946300
2023-02-01,130.7640380859375,131.71116034461122,127.08079377869662,129.03641878744034,1801700
2023-02-02,133.7720489501953,135.03487893287965,131.67610605380833,132.3075210451505,1624600
2023-02-03,128.01039123535156,132.0970452530004,126.01967990704043,132.0970452530004,2617000
2023-02-06,127.82622528076172,128.21209145336672,124.98487143049614,126.12492692735525,1882000
2023-02-07,127.22111511230469,127.75605005895093,124.82699486404904,127.31756826157991,1478400
2023-02-08,125.77412414550781,126.73001130538988,124.86208784408157,126.55462125296982,1507500
2023-02-09,123.65190124511719,127.28253100173885,123.45896813010877,126.69496683563364,1654800
2023-02-10,124.09037017822266,124.52885205164394,122.19612527350556,122.85384808363749,1630100
2023-02-13,124.30087280273438,125.27430330457616,123.16081701243382,124.40610419274722,1605600
