window_idx,stock_idx,ticker,score,start_date,end_date,close_std_0,log_volume_0,log_return_std_0,low_std_0,excess_return_std_0,daily_return_std_0,open_std_0,relative_volume_std_0,high_low_range_std_0,high_std_0,volume_change_std_0,close_std_1,log_volume_1,log_return_std_1,low_std_1,excess_return_std_1,daily_return_std_1,open_std_1,relative_volume_std_1,high_low_range_std_1,high_std_1,volume_change_std_1,close_std_2,log_volume_2,log_return_std_2,low_std_2,excess_return_std_2,daily_return_std_2,open_std_2,relative_volume_std_2,high_low_range_std_2,high_std_2,volume_change_std_2
260,23,MA,10.5504,2024-01-31,2024-02-02,1.957493023384444,15.37165338428834,0.6982206269468321,2.0059631311498514,2.300467510572028,0.6974067419866193,2.138721806960334,2.567418086134751,2.364121862418449,2.5122724089342783,2.4206772632075144,2.437877921218374,15.00721875857222,2.155122999762374,2.1564144502839055,0.9135672989127772,2.164188134865887,2.0594900359897697,0.0116287380808155,0.0254949231264088,1.7869505595849755,-1.3001805007969474,1.7185375518293204,14.53349716960452,-0.6972525414785002,1.9182606835611544,-1.2632448193996153,-0.6954519325410894,2.0097853051572807,-1.5125711686294798,-0.3861927756424959,1.5659648310559982,-1.2332708021612284
