feature_index,feature_name,importance_score
0,High_0,41.819
1,Low_0,23.768
2,Open_0,35.906
3,Volume_0,497.241
4,daily_return_0,23.476
5,log_return_0,23.705
6,volume_change_0,35.956
7,relative_volume_0,36.009
8,high_low_range_0,23.33
9,excess_return_0,24.075
10,daily_return_zscore_0,23.631
11,log_return_zscore_0,23.861
12,volume_change_zscore_0,23.325
13,relative_volume_zscore_0,24.021
14,log_volume_0,35.97
15,Close_1,23.327
16,High_1,23.24
17,Low_1,23.867
18,Open_1,35.862
19,Volume_1,495.156
20,daily_return_1,23.767
21,log_return_1,23.174
22,volume_change_1,35.903
23,relative_volume_1,35.812
24,high_low_range_1,23.76
25,excess_return_1,42.44
26,daily_return_zscore_1,23.631
27,log_return_zscore_1,24.066
28,volume_change_zscore_1,35.877
29,relative_volume_zscore_1,23.928
30,log_volume_1,42.472
31,Close_2,23.422
32,High_2,42.444
33,Low_2,23.599
34,Open_2,35.733
35,Volume_2,43.396
36,daily_return_2,35.832
37,log_return_2,35.612
38,volume_change_2,23.81
39,relative_volume_2,42.54
40,high_low_range_2,42.446
41,excess_return_2,35.451
42,daily_return_zscore_2,42.643
43,log_return_zscore_2,23.693
44,volume_change_zscore_2,42.818
45,relative_volume_zscore_2,23.26
46,log_volume_2,23.638
