feature_index,feature_name,importance_score
0,high_std_0,20.762
1,low_std_0,19.299
2,close_std_0,21.539
3,daily_return_std_0,18.431
4,log_return_std_0,18.652
5,volume_change_std_0,75.146
6,relative_volume_std_0,60.779
7,log_volume_0,18.137
8,high_low_range_std_0,23.822
9,excess_return_std_0,19.231
10,open_std_1,20.514
11,high_std_1,53.928
12,low_std_1,23.286
13,close_std_1,21.802
14,daily_return_std_1,62.217
15,log_return_std_1,58.488
16,volume_change_std_1,88.684
17,relative_volume_std_1,39.815
18,log_volume_1,22.413
19,high_low_range_std_1,71.498
20,excess_return_std_1,30.427
21,open_std_2,52.988
22,high_std_2,36.82
23,low_std_2,21.615
24,close_std_2,30.692
25,daily_return_std_2,37.222
26,log_return_std_2,34.772
27,volume_change_std_2,22.701
28,relative_volume_std_2,33.74
29,log_volume_2,23.587
30,high_low_range_std_2,21.457
31,excess_return_std_2,47.388
