feature_index,feature_name,importance_score
0,High_0,58.5
1,Low_0,47.636
2,Open_0,35.777
3,Volume_0,50.012
4,daily_return_0,23.17
5,log_return_0,23.896
6,volume_change_0,35.601
7,relative_volume_0,23.783
8,high_low_range_0,23.866
9,excess_return_0,23.63
10,daily_return_zscore_0,24.185
11,log_return_zscore_0,36.049
12,volume_change_zscore_0,36.525
13,relative_volume_zscore_0,24.02
14,log_volume_0,36.467
15,Close_1,47.329
16,High_1,104.288
17,Low_1,63.344
18,Open_1,56.27
19,Volume_1,56.194
20,daily_return_1,23.372
21,log_return_1,23.669
22,volume_change_1,24.142
23,relative_volume_1,36.261
24,high_low_range_1,24.026
25,excess_return_1,22.899
26,daily_return_zscore_1,23.634
27,log_return_zscore_1,36.341
28,volume_change_zscore_1,24.137
29,relative_volume_zscore_1,41.711
30,log_volume_1,42.079
31,Close_2,23.448
32,High_2,23.885
33,Low_2,35.762
34,Open_2,23.99
35,Volume_2,44.662
36,daily_return_2,35.573
37,log_return_2,24.034
38,volume_change_2,23.384
39,relative_volume_2,24.058
40,high_low_range_2,35.592
41,excess_return_2,23.432
42,daily_return_zscore_2,35.804
43,log_return_zscore_2,24.159
44,volume_change_zscore_2,23.754
45,relative_volume_zscore_2,23.915
46,log_volume_2,36.349
