index,subsequence_idx,score,start_date,end_date
13,13,2.29236,2023-03-15,2023-03-17
41,41,1.96307,2023-07-17,2023-07-19
53,53,2.63029,2023-09-06,2023-09-08
64,64,1.96062,2023-10-23,2023-10-25
65,65,2.24722,2023-10-26,2023-10-30
72,72,1.9531,2023-11-27,2023-11-29
76,76,2.11322,2023-12-13,2023-12-15
83,83,2.33522,2024-01-16,2024-01-18
85,85,1.99061,2024-01-24,2024-01-26
89,89,2.14889,2024-02-09,2024-02-13
128,128,2.13318,2024-07-30,2024-08-01
140,140,2.01149,2024-09-19,2024-09-23
169,169,1.88492,2025-01-27,2025-01-29
176,176,1.9686,2025-02-26,2025-02-28
