feature_index,feature_name,importance_score
0,log_volume_0,24.951
1,log_return_std_0,28.37
2,low_std_0,28.543
3,excess_return_std_0,16.389
4,daily_return_std_0,16.363
5,open_std_0,16.041
6,relative_volume_std_0,16.416
7,high_low_range_std_0,24.731
8,high_std_0,16.201
9,volume_change_std_0,15.528
10,close_std_1,24.895
11,log_volume_1,16.38
12,log_return_std_1,16.35
13,low_std_1,16.001
14,excess_return_std_1,28.485
15,daily_return_std_1,24.97
16,open_std_1,28.55
17,relative_volume_std_1,16.287
18,high_low_range_std_1,28.355
19,high_std_1,28.612
20,volume_change_std_1,28.538
21,close_std_2,16.337
22,log_volume_2,24.965
23,log_return_std_2,24.848
24,low_std_2,16.455
25,excess_return_std_2,15.996
26,daily_return_std_2,15.989
27,open_std_2,28.494
28,relative_volume_std_2,24.836
29,high_low_range_std_2,28.601
30,high_std_2,16.435
31,volume_change_std_2,16.349
32,ticker,16.352
33,time_period_idx,28.452
