feature_index,feature_name,importance_score
0,High_0,23.893
1,Low_0,23.593
2,Open_0,24.06
3,Volume_0,59.03
4,daily_return_0,36.255
5,log_return_0,35.584
6,volume_change_0,23.92
7,relative_volume_0,23.588
8,high_low_range_0,23.312
9,excess_return_0,22.968
10,daily_return_zscore_0,36.262
11,log_return_zscore_0,23.947
12,volume_change_zscore_0,35.803
13,relative_volume_zscore_0,23.553
14,log_volume_0,23.996
15,Close_1,23.655
16,High_1,42.774
17,Low_1,23.447
18,Open_1,23.807
19,Volume_1,48.288
20,daily_return_1,35.889
21,log_return_1,23.808
22,volume_change_1,48.408
23,relative_volume_1,23.596
24,high_low_range_1,35.763
25,excess_return_1,36.236
26,daily_return_zscore_1,23.507
27,log_return_zscore_1,23.392
28,volume_change_zscore_1,54.468
29,relative_volume_zscore_1,23.827
30,log_volume_1,42.515
31,Close_2,35.878
32,High_2,36.183
33,Low_2,22.986
34,Open_2,24.018
35,Volume_2,62.663
36,daily_return_2,36.107
37,log_return_2,36.093
38,volume_change_2,23.925
39,relative_volume_2,36.01
40,high_low_range_2,23.885
41,excess_return_2,24.093
42,daily_return_zscore_2,45.378
43,log_return_zscore_2,43.024
44,volume_change_zscore_2,57.421
45,relative_volume_zscore_2,23.989
46,log_volume_2,41.853
