feature_index,feature_name,importance_score
0,high_std_0,21.692
1,low_std_0,18.14
2,close_std_0,41.463
3,daily_return_std_0,69.606
4,log_return_std_0,68.204
5,volume_change_std_0,39.35
6,relative_volume_std_0,56.883
7,log_volume_0,22.938
8,high_low_range_std_0,30.079
9,excess_return_std_0,64.724
10,open_std_1,22.382
11,high_std_1,95.334
12,low_std_1,85.515
13,close_std_1,18.067
14,daily_return_std_1,33.805
15,log_return_std_1,31.576
16,volume_change_std_1,35.174
17,relative_volume_std_1,22.168
18,log_volume_1,20.839
19,high_low_range_std_1,74.687
20,excess_return_std_1,29.89
21,open_std_2,18.035
22,high_std_2,19.071
23,low_std_2,19.978
24,close_std_2,19.614
25,daily_return_std_2,22.89
26,log_return_std_2,22.799
27,volume_change_std_2,21.242
28,relative_volume_std_2,37.933
29,log_volume_2,18.789
30,high_low_range_std_2,32.572
31,excess_return_std_2,21.045
