feature_index,feature_name,importance_score
0,High_0,35.632
1,Low_0,23.158
2,Open_0,23.52
3,Volume_0,50.166
4,daily_return_0,22.857
5,log_return_0,23.967
6,volume_change_0,23.65
7,relative_volume_0,35.691
8,high_low_range_0,35.396
9,excess_return_0,23.946
10,daily_return_zscore_0,42.468
11,log_return_zscore_0,23.262
12,volume_change_zscore_0,23.916
13,relative_volume_zscore_0,23.783
14,log_volume_0,23.492
15,Close_1,23.926
16,High_1,23.798
17,Low_1,42.55
18,Open_1,35.4
19,Volume_1,81.934
20,daily_return_1,23.704
21,log_return_1,41.706
22,volume_change_1,23.814
23,relative_volume_1,42.234
24,high_low_range_1,35.692
25,excess_return_1,35.854
26,daily_return_zscore_1,23.856
27,log_return_zscore_1,35.834
28,volume_change_zscore_1,42.453
29,relative_volume_zscore_1,23.628
30,log_volume_1,42.577
31,Close_2,35.872
32,High_2,35.999
33,Low_2,42.4
34,Open_2,35.435
35,Volume_2,73.401
36,daily_return_2,22.815
37,log_return_2,23.802
38,volume_change_2,42.176
39,relative_volume_2,23.273
40,high_low_range_2,24.016
41,excess_return_2,23.427
42,daily_return_zscore_2,35.98
43,log_return_zscore_2,35.709
44,volume_change_zscore_2,22.479
45,relative_volume_zscore_2,23.621
46,log_volume_2,23.81
