feature_index,feature_name,importance_score
0,log_volume_0,28.624
1,log_return_std_0,16.074
2,low_std_0,24.959
3,excess_return_std_0,16.421
4,daily_return_std_0,24.842
5,open_std_0,28.43
6,relative_volume_std_0,16.031
7,high_low_range_std_0,28.493
8,high_std_0,16.127
9,volume_change_std_0,16.267
10,close_std_1,16.155
11,log_volume_1,24.838
12,log_return_std_1,24.849
13,low_std_1,16.415
14,excess_return_std_1,16.374
15,daily_return_std_1,24.893
16,open_std_1,16.464
17,relative_volume_std_1,16.463
18,high_low_range_std_1,15.834
19,high_std_1,24.901
20,volume_change_std_1,16.229
21,close_std_2,16.112
22,log_volume_2,28.375
23,log_return_std_2,28.519
24,low_std_2,16.161
25,excess_return_std_2,28.466
26,daily_return_std_2,28.495
27,open_std_2,28.563
28,relative_volume_std_2,28.523
29,high_low_range_std_2,16.228
30,high_std_2,24.87
31,volume_change_std_2,28.512
32,ticker,16.527
33,time_period_idx,16.488
