feature_index,feature_name,importance_score
0,high_std_0,79.188
1,low_std_0,245.667
2,close_std_0,74.177
3,daily_return_std_0,31.507
4,log_return_std_0,22.508
5,volume_change_std_0,59.29
6,relative_volume_std_0,55.974
7,log_volume_0,24.084
8,high_low_range_std_0,73.706
9,excess_return_std_0,21.908
10,open_std_1,31.533
11,high_std_1,43.031
12,low_std_1,42.1
13,close_std_1,99.037
14,daily_return_std_1,18.515
15,log_return_std_1,19.147
16,volume_change_std_1,21.509
17,relative_volume_std_1,20.743
18,log_volume_1,19.137
19,high_low_range_std_1,20.637
20,excess_return_std_1,20.643
21,open_std_2,163.124
22,high_std_2,140.849
23,low_std_2,40.533
24,close_std_2,22.474
25,daily_return_std_2,21.746
26,log_return_std_2,21.504
27,volume_change_std_2,18.177
28,relative_volume_std_2,21.318
29,log_volume_2,19.917
30,high_low_range_std_2,34.815
31,excess_return_std_2,52.223
