feature_index,feature_name,importance_score
0,high_std_0,154.519
1,low_std_0,52.959
2,close_std_0,145.859
3,daily_return_std_0,32.137
4,log_return_std_0,29.361
5,volume_change_std_0,36.341
6,relative_volume_std_0,58.399
7,log_volume_0,32.349
8,high_low_range_std_0,44.307
9,excess_return_std_0,20.821
10,open_std_1,48.741
11,high_std_1,34.033
12,low_std_1,19.913
13,close_std_1,20.121
14,daily_return_std_1,32.073
15,log_return_std_1,31.546
16,volume_change_std_1,19.295
17,relative_volume_std_1,20.395
18,log_volume_1,18.562
19,high_low_range_std_1,17.87
20,excess_return_std_1,19.193
21,open_std_2,32.523
22,high_std_2,18.738
23,low_std_2,19.703
24,close_std_2,18.632
25,daily_return_std_2,19.523
26,log_return_std_2,20.844
27,volume_change_std_2,19.059
28,relative_volume_std_2,19.221
29,log_volume_2,18.814
30,high_low_range_std_2,37.614
31,excess_return_std_2,43.608
