feature_index,feature_name,importance_score
0,high_std_0,29.447
1,low_std_0,32.43
2,close_std_0,34.814
3,daily_return_std_0,38.15
4,log_return_std_0,45.478
5,volume_change_std_0,40.907
6,relative_volume_std_0,35.758
7,log_volume_0,19.212
8,high_low_range_std_0,67.966
9,excess_return_std_0,36.901
10,open_std_1,34.078
11,high_std_1,45.913
12,low_std_1,20.735
13,close_std_1,17.83
14,daily_return_std_1,21.718
15,log_return_std_1,45.667
16,volume_change_std_1,50.418
17,relative_volume_std_1,60.955
18,log_volume_1,18.555
19,high_low_range_std_1,80.162
20,excess_return_std_1,19.489
21,open_std_2,20.041
22,high_std_2,18.484
23,low_std_2,19.733
24,close_std_2,19.852
25,daily_return_std_2,21.499
26,log_return_std_2,20.509
27,volume_change_std_2,22.043
28,relative_volume_std_2,18.696
29,log_volume_2,18.628
30,high_low_range_std_2,19.471
31,excess_return_std_2,34.993
