feature_index,feature_name,importance_score
0,log_volume_0,28.47
1,log_return_std_0,16.33
2,low_std_0,16.308
3,excess_return_std_0,16.27
4,daily_return_std_0,24.849
5,open_std_0,24.829
6,relative_volume_std_0,16.488
7,high_low_range_std_0,28.549
8,high_std_0,24.827
9,volume_change_std_0,28.518
10,close_std_1,24.951
11,log_volume_1,16.143
12,log_return_std_1,16.47
13,low_std_1,16.342
14,excess_return_std_1,28.535
15,daily_return_std_1,28.506
16,open_std_1,28.538
17,relative_volume_std_1,24.929
18,high_low_range_std_1,16.399
19,high_std_1,28.491
20,volume_change_std_1,16.16
21,close_std_2,28.464
22,log_volume_2,15.995
23,log_return_std_2,16.298
24,low_std_2,15.698
25,excess_return_std_2,15.871
26,daily_return_std_2,16.084
27,open_std_2,16.317
28,relative_volume_std_2,24.73
29,high_low_range_std_2,24.838
30,high_std_2,16.044
31,volume_change_std_2,28.439
32,ticker,16.421
33,time_period_idx,28.49
