feature_index,feature_name,importance_score
0,log_volume_0,16.307
1,log_return_std_0,28.496
2,low_std_0,24.788
3,excess_return_std_0,16.075
4,daily_return_std_0,16.064
5,open_std_0,28.431
6,relative_volume_std_0,16.444
7,high_low_range_std_0,24.774
8,high_std_0,28.353
9,volume_change_std_0,16.292
10,close_std_1,16.137
11,log_volume_1,16.376
12,log_return_std_1,28.533
13,low_std_1,24.858
14,excess_return_std_1,28.412
15,daily_return_std_1,16.35
16,open_std_1,24.948
17,relative_volume_std_1,16.332
18,high_low_range_std_1,16.298
19,high_std_1,28.507
20,volume_change_std_1,28.629
21,close_std_2,16.14
22,log_volume_2,28.368
23,log_return_std_2,16.145
24,low_std_2,16.391
25,excess_return_std_2,16.195
26,daily_return_std_2,24.943
27,open_std_2,24.922
28,relative_volume_std_2,28.637
29,high_low_range_std_2,28.634
30,high_std_2,16.251
31,volume_change_std_2,16.029
32,ticker,24.914
33,time_period_idx,16.335
