feature_index,feature_name,importance_score
0,High_0,23.853
1,Low_0,22.894
2,Open_0,42.32
3,Volume_0,49.641
4,daily_return_0,23.926
5,log_return_0,42.594
6,volume_change_0,23.668
7,relative_volume_0,23.575
8,high_low_range_0,23.302
9,excess_return_0,23.86
10,daily_return_zscore_0,24.083
11,log_return_zscore_0,36.012
12,volume_change_zscore_0,35.948
13,relative_volume_zscore_0,35.701
14,log_volume_0,23.188
15,Close_1,23.634
16,High_1,35.785
17,Low_1,23.395
18,Open_1,42.521
19,Volume_1,215.122
20,daily_return_1,24.131
21,log_return_1,35.803
22,volume_change_1,23.57
23,relative_volume_1,42.672
24,high_low_range_1,23.767
25,excess_return_1,23.002
26,daily_return_zscore_1,36.013
27,log_return_zscore_1,23.985
28,volume_change_zscore_1,23.935
29,relative_volume_zscore_1,42.717
30,log_volume_1,35.915
31,Close_2,35.72
32,High_2,35.665
33,Low_2,23.592
34,Open_2,23.831
35,Volume_2,213.314
36,daily_return_2,23.868
37,log_return_2,35.892
38,volume_change_2,23.786
39,relative_volume_2,42.509
40,high_low_range_2,35.917
41,excess_return_2,23.872
42,daily_return_zscore_2,24.002
43,log_return_zscore_2,42.724
44,volume_change_zscore_2,23.747
45,relative_volume_zscore_2,35.834
46,log_volume_2,41.938
