feature_index,feature_name,importance_score
0,log_volume_0,28.408
1,log_return_std_0,16.362
2,low_std_0,24.921
3,excess_return_std_0,24.824
4,daily_return_std_0,24.901
5,open_std_0,28.527
6,relative_volume_std_0,16.201
7,high_low_range_std_0,24.773
8,high_std_0,16.287
9,volume_change_std_0,16.149
10,close_std_1,28.421
11,log_volume_1,28.465
12,log_return_std_1,15.926
13,low_std_1,24.938
14,excess_return_std_1,28.508
15,daily_return_std_1,16.449
16,open_std_1,16.335
17,relative_volume_std_1,24.831
18,high_low_range_std_1,16.311
19,high_std_1,16.48
20,volume_change_std_1,16.197
21,close_std_2,24.813
22,log_volume_2,16.338
23,log_return_std_2,16.476
24,low_std_2,28.414
25,excess_return_std_2,16.232
26,daily_return_std_2,28.704
27,open_std_2,15.828
28,relative_volume_std_2,16.18
29,high_low_range_std_2,28.62
30,high_std_2,16.419
31,volume_change_std_2,16.132
32,ticker,28.425
33,time_period_idx,28.508
