feature_index,feature_name,importance_score
0,log_volume_0,28.504
1,log_return_std_0,24.971
2,low_std_0,28.606
3,excess_return_std_0,28.428
4,daily_return_std_0,16.33
5,open_std_0,16.111
6,relative_volume_std_0,15.856
7,high_low_range_std_0,16.295
8,high_std_0,24.836
9,volume_change_std_0,24.914
10,close_std_1,28.491
11,log_volume_1,28.439
12,log_return_std_1,15.831
13,low_std_1,24.974
14,excess_return_std_1,28.482
15,daily_return_std_1,16.373
16,open_std_1,28.573
17,relative_volume_std_1,16.303
18,high_low_range_std_1,24.819
19,high_std_1,15.906
20,volume_change_std_1,24.966
21,close_std_2,16.018
22,log_volume_2,28.602
23,log_return_std_2,28.387
24,low_std_2,24.9
25,excess_return_std_2,16.225
26,daily_return_std_2,16.132
27,open_std_2,16.283
28,relative_volume_std_2,16.499
29,high_low_range_std_2,16.071
30,high_std_2,16.319
31,volume_change_std_2,16.339
32,ticker,28.488
33,time_period_idx,16.212
