feature_index,feature_name,importance_score
0,log_volume_0,16.333
1,log_return_std_0,28.548
2,low_std_0,16.198
3,excess_return_std_0,28.405
4,daily_return_std_0,24.895
5,open_std_0,16.224
6,relative_volume_std_0,16.349
7,high_low_range_std_0,15.994
8,high_std_0,24.926
9,volume_change_std_0,16.423
10,close_std_1,15.757
11,log_volume_1,16.395
12,log_return_std_1,16.443
13,low_std_1,16.369
14,excess_return_std_1,16.04
15,daily_return_std_1,24.882
16,open_std_1,16.231
17,relative_volume_std_1,28.417
18,high_low_range_std_1,28.629
19,high_std_1,24.871
20,volume_change_std_1,28.643
21,close_std_2,28.584
22,log_volume_2,16.197
23,log_return_std_2,16.372
24,low_std_2,15.978
25,excess_return_std_2,16.295
26,daily_return_std_2,24.531
27,open_std_2,16.504
28,relative_volume_std_2,28.423
29,high_low_range_std_2,24.894
30,high_std_2,28.318
31,volume_change_std_2,24.891
32,ticker,28.395
33,time_period_idx,28.638
