feature_index,feature_name,importance_score
0,log_volume_0,28.395
1,log_return_std_0,16.317
2,low_std_0,28.559
3,excess_return_std_0,15.977
4,daily_return_std_0,28.465
5,open_std_0,16.384
6,relative_volume_std_0,16.229
7,high_low_range_std_0,16.132
8,high_std_0,16.437
9,volume_change_std_0,28.574
10,close_std_1,24.898
11,log_volume_1,15.849
12,log_return_std_1,16.404
13,low_std_1,24.957
14,excess_return_std_1,16.272
15,daily_return_std_1,16.112
16,open_std_1,16.444
17,relative_volume_std_1,28.427
18,high_low_range_std_1,24.795
19,high_std_1,16.317
20,volume_change_std_1,16.412
21,close_std_2,28.57
22,log_volume_2,24.729
23,log_return_std_2,28.467
24,low_std_2,16.291
25,excess_return_std_2,28.523
26,daily_return_std_2,16.454
27,open_std_2,28.467
28,relative_volume_std_2,16.203
29,high_low_range_std_2,16.349
30,high_std_2,24.949
31,volume_change_std_2,28.553
32,ticker,24.68
33,time_period_idx,24.944
