index,subsequence_idx,score,start_date,end_date
0,0,1.797571517098382,2023-01-18,2023-01-20
9,9,3.1032628325143663,2024-04-24,2024-04-26
31,31,1.80997695785679,2024-07-22,2024-07-24
56,56,2.685640825493625,2024-10-28,2024-10-30
63,63,1.8915743982885274,2024-11-21,2024-11-25
67,67,3.495019491569771,2024-12-10,2024-12-12
101,101,2.113558021580931,2023-05-10,2023-05-12
143,143,4.756612315333949,2023-10-23,2023-10-25
154,154,2.319963020038068,2023-12-05,2023-12-07
167,167,3.859734755246904,2024-01-29,2024-01-31
