index,subsequence_idx,score,start_date,end_date
1,1,2.017650199304597,2023-01-19,2023-01-23
14,14,2.1526585338372275,2023-02-07,2023-02-09
15,15,1.7904138866486654,2023-02-08,2023-02-10
39,39,2.751603586163938,2023-03-15,2023-03-17
40,40,2.4128928402621392,2023-03-16,2023-03-20
77,77,3.1102990637032004,2023-05-09,2023-05-11
78,78,2.649997549810637,2023-05-10,2023-05-12
96,96,1.651068406331266,2023-06-06,2023-06-08
107,107,1.5267058531493805,2023-06-22,2023-06-26
149,149,1.790071255823987,2023-08-22,2023-08-24
168,168,1.7103051929954334,2023-09-19,2023-09-21
169,169,1.8271623994257347,2023-09-20,2023-09-22
192,192,4.129515208986566,2023-10-23,2023-10-25
193,193,3.5414727577737346,2023-10-24,2023-10-26
194,194,2.609956109640246,2023-10-25,2023-10-27
218,218,1.7763641593123913,2023-11-29,2023-12-01
219,219,1.690594726424741,2023-11-30,2023-12-04
223,223,1.7251376945540557,2023-12-06,2023-12-08
259,259,1.9312455385754557,2024-01-30,2024-02-01
260,260,2.137950852803384,2024-01-31,2024-02-02
277,277,1.530442728401911,2024-02-26,2024-02-28
291,291,1.6691704938200091,2024-03-15,2024-03-19
318,318,3.454194361763515,2024-04-24,2024-04-26
319,319,4.47149538009333,2024-04-25,2024-04-29
320,320,1.7531769617045072,2024-04-26,2024-04-30
356,356,1.5241298991864045,2024-06-18,2024-06-21
358,358,1.6488470601672958,2024-06-21,2024-06-25
406,406,1.893787461829885,2024-08-29,2024-09-03
407,407,2.1670167209163163,2024-08-30,2024-09-04
408,408,2.120651486496472,2024-09-03,2024-09-05
409,409,2.1223848251598962,2024-09-04,2024-09-06
432,432,1.5452314094889654,2024-10-07,2024-10-09
447,447,3.1558389304315764,2024-10-28,2024-10-30
448,448,3.04995222016742,2024-10-29,2024-10-31
463,463,1.5275685203733986,2024-11-19,2024-11-21
464,464,1.936760735333575,2024-11-20,2024-11-22
465,465,1.7044894199163676,2024-11-21,2024-11-25
475,475,1.7062639594701527,2024-12-06,2024-12-10
476,476,3.26463347266351,2024-12-09,2024-12-11
477,477,3.2938364641290185,2024-12-10,2024-12-12
513,513,1.514594553146809,2025-02-04,2025-02-06
514,514,1.7031190538458594,2025-02-05,2025-02-07
525,525,2.13458387547116,2025-02-21,2025-02-25
526,526,2.013080413452866,2025-02-24,2025-02-26
527,527,1.9614772034835688,2025-02-25,2025-02-27
