window_idx,stock_idx,ticker,score,start_date,end_date,log_volume_0,daily_return_zscore_0,relative_volume_zscore_0,Close_0,Volume_0,Open_0,Low_0,relative_volume_0,high_low_range_0,daily_return_0,volume_change_0,log_return_0,excess_return_0,High_0,volume_change_zscore_0,log_return_zscore_0,log_volume_1,daily_return_zscore_1,relative_volume_zscore_1,Close_1,Volume_1,Open_1,Low_1,relative_volume_1,high_low_range_1,daily_return_1,volume_change_1,log_return_1,excess_return_1,High_1,volume_change_zscore_1,log_return_zscore_1,log_volume_2,daily_return_zscore_2,relative_volume_zscore_2,Close_2,Volume_2,Open_2,Low_2,relative_volume_2,high_low_range_2,daily_return_2,volume_change_2,log_return_2,excess_return_2,High_2,volume_change_zscore_2,log_return_zscore_2
42,10,AMZN,2.06069,2023-08-03,2023-08-07,18.29947537002127,0.3966900066258189,1.0916872616313469,128.91000366210938,88585200.0,127.4800033569336,126.41000366210938,1.4899692840123806,0.0271338705514915,0.0054597684391703,0.7360252098864144,0.0054449179324955,0.0080077422795972,129.83999633789062,1.1129812619425163,0.4034994580184077,18.84554775201741,2.453247892424321,2.5871581331532885,139.57000732421875,152938700.0,141.05999755859375,139.32000732421875,2.4899762706207493,0.0309359555843528,0.0826933780100627,0.726458821563873,0.0794518051343017,0.0879934521651132,143.6300048828125,1.46934854431408,2.429976622715594,18.081187362264753,0.2855757854730142,0.0843306676670637,142.22000122070312,71213100.0,140.99000549316406,138.9499969482422,1.1129838029693384,0.02583660609383,0.0189868435725484,-0.534368344964355,0.0188088430409956,0.0099627507931856,142.5399932861328,-1.6136358631212873,0.3028509445328166
