index,subsequence_idx,score,start_date,end_date
10,10,2.8559455770093494,2024-04-29,2024-05-01
26,26,3.0321263282100372,2024-06-28,2024-07-02
28,28,2.046964598097527,2024-07-09,2024-07-11
36,36,2.70993441547996,2024-08-07,2024-08-09
47,47,2.0557711226763735,2024-09-19,2024-09-23
56,56,3.7941105675518436,2024-10-28,2024-10-30
61,61,2.9819295615688075,2024-11-13,2024-11-15
93,93,4.928190046587443,2023-04-11,2023-04-13
140,140,3.151102539427811,2023-10-10,2023-10-12
144,144,2.5648170362041913,2023-10-26,2023-10-30
