feature_index,feature_name,importance_score
0,High_0,34.943
1,Low_0,23.611
2,Open_0,35.624
3,Volume_0,44.589
4,daily_return_0,23.498
5,log_return_0,35.538
6,volume_change_0,60.411
7,relative_volume_0,54.413
8,high_low_range_0,23.328
9,excess_return_0,23.506
10,daily_return_zscore_0,42.625
11,log_return_zscore_0,23.73
12,volume_change_zscore_0,36.003
13,relative_volume_zscore_0,43.223
14,log_volume_0,36.021
15,Close_1,23.086
16,High_1,23.625
17,Low_1,35.538
18,Open_1,23.812
19,Volume_1,49.497
20,daily_return_1,23.661
21,log_return_1,23.538
22,volume_change_1,67.09
23,relative_volume_1,23.52
24,high_low_range_1,23.525
25,excess_return_1,36.113
26,daily_return_zscore_1,36.09
27,log_return_zscore_1,35.924
28,volume_change_zscore_1,48.727
29,relative_volume_zscore_1,23.366
30,log_volume_1,35.942
31,Close_2,23.329
32,High_2,23.886
33,Low_2,41.404
34,Open_2,23.372
35,Volume_2,43.697
36,daily_return_2,23.865
37,log_return_2,23.679
38,volume_change_2,23.777
39,relative_volume_2,23.79
40,high_low_range_2,23.43
41,excess_return_2,35.609
42,daily_return_zscore_2,23.398
43,log_return_zscore_2,42.325
44,volume_change_zscore_2,23.518
45,relative_volume_zscore_2,35.612
46,log_volume_2,22.897
