feature_index,feature_name,importance_score
0,high_std_0,472.121
1,low_std_0,287.246
2,close_std_0,96.883
3,daily_return_std_0,18.323
4,log_return_std_0,18.616
5,volume_change_std_0,39.571
6,relative_volume_std_0,37.644
7,log_volume_0,18.921
8,high_low_range_std_0,37.166
9,excess_return_std_0,29.353
10,open_std_1,111.544
11,high_std_1,54.459
12,low_std_1,61.126
13,close_std_1,26.675
14,daily_return_std_1,24.23
15,log_return_std_1,21.437
16,volume_change_std_1,18.055
17,relative_volume_std_1,18.69
18,log_volume_1,18.544
19,high_low_range_std_1,18.05
20,excess_return_std_1,20.583
21,open_std_2,34.777
22,high_std_2,36.613
23,low_std_2,35.625
24,close_std_2,74.88
25,daily_return_std_2,21.477
26,log_return_std_2,23.812
27,volume_change_std_2,20.769
28,relative_volume_std_2,19.975
29,log_volume_2,17.912
30,high_low_range_std_2,23.464
31,excess_return_std_2,36.69
