index,subsequence_idx,score,start_date,end_date
7,7,1.618825170115302,2023-02-16,2023-02-21
17,17,1.9824219699420749,2023-03-31,2023-04-04
21,21,1.799431293813479,2023-04-19,2023-04-21
35,35,2.5971224372889234,2023-06-20,2023-06-22
42,42,1.735903925416326,2023-07-20,2023-07-24
49,49,1.8283533121404891,2023-08-18,2023-08-22
59,59,2.741320204671903,2023-10-02,2023-10-04
63,63,2.773037994494003,2023-10-18,2023-10-20
85,85,2.909142701925581,2024-01-24,2024-01-26
100,100,2.395482092397615,2024-03-28,2024-04-02
106,106,1.5800452707925627,2024-04-24,2024-04-26
117,117,3.5272456722385632,2024-06-11,2024-06-13
121,121,1.8831827606783054,2024-06-28,2024-07-02
123,123,1.7382846347620076,2024-07-09,2024-07-11
137,137,2.8528416511961705,2024-09-06,2024-09-10
148,148,1.888258952015925,2024-10-23,2024-10-25
161,161,2.925256575918316,2024-12-18,2024-12-20
170,170,2.239348634564736,2025-01-30,2025-02-03
