feature_index,feature_name,importance_score
0,high_std_0,24.776
1,low_std_0,33.604
2,close_std_0,20.156
3,daily_return_std_0,18.393
4,log_return_std_0,18.562
5,volume_change_std_0,18.03
6,relative_volume_std_0,19.714
7,log_volume_0,17.906
8,high_low_range_std_0,18.738
9,excess_return_std_0,18.491
10,open_std_1,20.266
11,high_std_1,46.638
12,low_std_1,46.542
13,close_std_1,167.414
14,daily_return_std_1,47.851
15,log_return_std_1,41.135
16,volume_change_std_1,80.276
17,relative_volume_std_1,23.184
18,log_volume_1,18.12
19,high_low_range_std_1,21.442
20,excess_return_std_1,19.474
21,open_std_2,30.942
22,high_std_2,135.342
23,low_std_2,42.526
24,close_std_2,98.818
25,daily_return_std_2,31.08
26,log_return_std_2,35.941
27,volume_change_std_2,78.527
28,relative_volume_std_2,25.268
29,log_volume_2,20.38
30,high_low_range_std_2,37.823
31,excess_return_std_2,37.547
