feature_index,feature_name,importance_score
0,High_0,22.891
1,Low_0,23.387
2,Open_0,35.835
3,Volume_0,79.314
4,daily_return_0,36.025
5,log_return_0,23.985
6,volume_change_0,23.725
7,relative_volume_0,24.078
8,high_low_range_0,35.52
9,excess_return_0,24.075
10,daily_return_zscore_0,45.273
11,log_return_zscore_0,35.731
12,volume_change_zscore_0,35.902
13,relative_volume_zscore_0,23.832
14,log_volume_0,47.25
15,Close_1,42.451
16,High_1,23.581
17,Low_1,24.069
18,Open_1,24.016
19,Volume_1,47.682
20,daily_return_1,42.336
21,log_return_1,23.84
22,volume_change_1,23.367
23,relative_volume_1,23.761
24,high_low_range_1,23.14
25,excess_return_1,23.744
26,daily_return_zscore_1,36.007
27,log_return_zscore_1,23.921
28,volume_change_zscore_1,35.711
29,relative_volume_zscore_1,43.044
30,log_volume_1,36
31,Close_2,23.47
32,High_2,35.606
33,Low_2,35.924
34,Open_2,23.304
35,Volume_2,73.824
36,daily_return_2,23.604
37,log_return_2,23.144
38,volume_change_2,35.748
39,relative_volume_2,42.56
40,high_low_range_2,23.667
41,excess_return_2,23.456
42,daily_return_zscore_2,41.634
43,log_return_zscore_2,35.602
44,volume_change_zscore_2,24.089
45,relative_volume_zscore_2,23.774
46,log_volume_2,44.319
