feature_index,feature_name,importance_score
0,high_std_0,149.986
1,low_std_0,35.133
2,close_std_0,221.051
3,daily_return_std_0,77.088
4,log_return_std_0,85.104
5,volume_change_std_0,21.632
6,relative_volume_std_0,32.742
7,log_volume_0,18.254
8,high_low_range_std_0,53.316
9,excess_return_std_0,43.058
10,open_std_1,84.547
11,high_std_1,24.492
12,low_std_1,351.787
13,close_std_1,62.781
14,daily_return_std_1,20.909
15,log_return_std_1,22.929
16,volume_change_std_1,34.873
17,relative_volume_std_1,21.34
18,log_volume_1,18.495
19,high_low_range_std_1,21.046
20,excess_return_std_1,18.262
21,open_std_2,52.446
22,high_std_2,35.481
23,low_std_2,42.407
24,close_std_2,21.393
25,daily_return_std_2,20.655
26,log_return_std_2,20.111
27,volume_change_std_2,21.411
28,relative_volume_std_2,21.599
29,log_volume_2,18.88
30,high_low_range_std_2,20.762
31,excess_return_std_2,34.998
