feature_index,feature_name,importance_score
0,high_std_0,22.499
1,low_std_0,39.285
2,close_std_0,36.973
3,daily_return_std_0,18.043
4,log_return_std_0,19.37
5,volume_change_std_0,18.405
6,relative_volume_std_0,21.131
7,log_volume_0,19.012
8,high_low_range_std_0,18.896
9,excess_return_std_0,18.196
10,open_std_1,87.392
11,high_std_1,76.384
12,low_std_1,116.981
13,close_std_1,140.022
14,daily_return_std_1,20.385
15,log_return_std_1,19.649
16,volume_change_std_1,30.314
17,relative_volume_std_1,30.501
18,log_volume_1,31.745
19,high_low_range_std_1,30.392
20,excess_return_std_1,22.337
21,open_std_2,182.648
22,high_std_2,96.611
23,low_std_2,76.245
24,close_std_2,76.647
25,daily_return_std_2,20.273
26,log_return_std_2,19.41
27,volume_change_std_2,21.185
28,relative_volume_std_2,19.04
29,log_volume_2,74.554
30,high_low_range_std_2,33.008
31,excess_return_std_2,21.118
