index,subsequence_idx,score,start_date,end_date
7,7,2.099977227639563,2023-06-16,2023-06-21
44,44,3.258623939480906,2023-08-07,2023-08-09
45,45,2.3176118922790607,2023-08-08,2023-08-10
47,47,2.7115643844914756,2023-08-09,2023-08-11
90,90,3.4840794497521577,2023-02-13,2023-02-15
101,101,2.558564445999931,2023-02-14,2023-02-16
113,113,3.376033528733594,2023-02-15,2023-02-17
188,188,3.6023268677273883,2024-02-12,2024-02-14
189,189,3.6176521099153383,2024-02-13,2024-02-15
191,191,3.172591462215907,2024-02-14,2024-02-16
255,255,2.739136047428992,2024-05-08,2024-05-10
256,256,2.884856292024218,2024-05-09,2024-05-13
258,258,3.440941413134998,2024-05-10,2024-05-14
324,324,3.4402925979805943,2024-08-07,2024-08-09
325,325,3.2137125069617083,2024-08-08,2024-08-12
395,395,4.407586935428789,2024-11-06,2024-11-08
396,396,3.3086502525897354,2024-11-07,2024-11-11
397,397,4.3125314869428,2024-11-08,2024-11-12
411,411,2.338603388842621,2024-11-27,2024-12-02
413,413,2.2823795432850407,2024-11-29,2024-12-03
427,427,2.187460630886568,2024-12-18,2024-12-20
472,472,4.883275157141862,2025-02-19,2025-02-21
473,473,5.341210062946216,2025-02-20,2025-02-24
474,474,5.378453828832096,2025-02-21,2025-02-25
484,484,2.7778159965108875,2025-03-06,2025-03-10
485,485,3.461542151581687,2025-03-07,2025-03-11
520,520,2.800629198479568,2023-05-08,2023-05-10
521,521,2.0088297728962083,2023-05-09,2023-05-11
