feature_index,feature_name,importance_score
0,feature_1,20.257
1,feature_2,13.489
2,feature_3,27.824
3,feature_4,62.278
4,feature_5,13.049
5,feature_6,13.452
6,feature_7,13.029
7,feature_8,24.31
8,feature_9,25.039
9,feature_10,13.593
10,feature_11,13.716
11,feature_12,13.819
12,feature_13,54.449
13,feature_14,27.858
14,feature_15,13.498
15,feature_16,13.506
16,feature_17,14.069
17,feature_18,25.472
18,feature_19,19.782
19,feature_20,13.387
20,feature_21,24.395
21,feature_22,13.572
22,feature_23,35.152
23,feature_24,66.822
