feature_index,feature_name,importance_score
0,high_std_0,34.461
1,low_std_0,41.352
2,close_std_0,33.355
3,daily_return_std_0,59.452
4,log_return_std_0,52.401
5,volume_change_std_0,34.613
6,relative_volume_std_0,60.904
7,log_volume_0,20.392
8,high_low_range_std_0,141.979
9,excess_return_std_0,21.002
10,open_std_1,87.956
11,high_std_1,19.963
12,low_std_1,50.891
13,close_std_1,18.978
14,daily_return_std_1,34.118
15,log_return_std_1,20.859
16,volume_change_std_1,36.049
17,relative_volume_std_1,84.83
18,log_volume_1,19.91
19,high_low_range_std_1,21.34
20,excess_return_std_1,42.01
21,open_std_2,36.052
22,high_std_2,17.307
23,low_std_2,18.764
24,close_std_2,17.654
25,daily_return_std_2,18.681
26,log_return_std_2,18.968
27,volume_change_std_2,20.558
28,relative_volume_std_2,21.192
29,log_volume_2,19.527
30,high_low_range_std_2,33.783
31,excess_return_std_2,20.398
