feature_index,feature_name,importance_score
0,high_std_0,181.041
1,low_std_0,36.022
2,close_std_0,173.518
3,daily_return_std_0,38.7
4,log_return_std_0,38.093
5,volume_change_std_0,21.856
6,relative_volume_std_0,33.505
7,log_volume_0,19.563
8,high_low_range_std_0,53.33
9,excess_return_std_0,20.524
10,open_std_1,20.479
11,high_std_1,34.254
12,low_std_1,20.799
13,close_std_1,21.428
14,daily_return_std_1,22.214
15,log_return_std_1,20.978
16,volume_change_std_1,29.83
17,relative_volume_std_1,20.344
18,log_volume_1,21.75
19,high_low_range_std_1,20.91
20,excess_return_std_1,37.69
21,open_std_2,29.954
22,high_std_2,20.93
23,low_std_2,34.801
24,close_std_2,18.845
25,daily_return_std_2,19.077
26,log_return_std_2,18.991
27,volume_change_std_2,53.011
28,relative_volume_std_2,38.546
29,log_volume_2,40.867
30,high_low_range_std_2,21.193
31,excess_return_std_2,29.693
