index,subsequence_idx,score,start_date,end_date
1,1,1.85625,2023-01-23,2023-01-25
6,6,1.80324,2023-02-13,2023-02-15
10,10,2.1597,2023-03-02,2023-03-06
11,11,1.90299,2023-03-07,2023-03-09
18,18,2.24586,2023-04-05,2023-04-10
25,25,2.01827,2023-05-05,2023-05-09
46,46,1.86373,2023-08-07,2023-08-09
50,50,2.34662,2023-08-23,2023-08-25
66,66,2.17384,2023-10-31,2023-11-02
87,87,1.92153,2024-02-01,2024-02-05
94,94,2.32199,2024-03-04,2024-03-06
114,114,1.86438,2024-05-29,2024-05-31
129,129,1.80241,2024-08-02,2024-08-06
161,161,2.25563,2024-12-18,2024-12-20
174,174,2.19063,2025-02-18,2025-02-20
