feature_index,feature_name,importance_score
0,log_volume_0,28.53
1,log_return_std_0,16.168
2,low_std_0,16.461
3,excess_return_std_0,16.337
4,daily_return_std_0,15.859
5,open_std_0,16.365
6,relative_volume_std_0,28.507
7,high_low_range_std_0,28.508
8,high_std_0,24.986
9,volume_change_std_0,16.455
10,close_std_1,28.507
11,log_volume_1,16.44
12,log_return_std_1,24.867
13,low_std_1,16.422
14,excess_return_std_1,16.283
15,daily_return_std_1,28.375
16,open_std_1,28.394
17,relative_volume_std_1,24.908
18,high_low_range_std_1,28.411
19,high_std_1,24.956
20,volume_change_std_1,16.379
21,close_std_2,24.918
22,log_volume_2,16.428
23,log_return_std_2,16.233
24,low_std_2,28.665
25,excess_return_std_2,28.519
26,daily_return_std_2,16.389
27,open_std_2,28.584
28,relative_volume_std_2,16.134
29,high_low_range_std_2,24.927
30,high_std_2,16.017
31,volume_change_std_2,24.633
32,ticker,16.356
33,time_period_idx,16.359
