index,subsequence_idx,score,start_date,end_date
114,114,2.37656,2023-11-02,2023-11-06
129,129,2.34295,2023-11-22,2023-11-27
130,130,2.38211,2023-11-24,2023-11-28
143,143,2.84373,2023-12-12,2023-12-14
144,144,3.16561,2023-12-13,2023-12-15
145,145,2.34701,2023-12-14,2023-12-18
279,279,2.61424,2023-03-09,2023-03-13
287,287,2.36908,2024-06-20,2024-06-24
342,342,2.60278,2024-08-29,2024-09-03
343,343,2.40455,2024-08-30,2024-09-04
356,356,2.9956,2024-09-18,2024-09-20
358,358,2.34127,2024-09-19,2024-09-23
393,393,2.3935,2024-11-04,2024-11-06
394,394,2.53107,2024-11-05,2024-11-07
425,425,2.36777,2024-12-16,2024-12-18
427,427,2.39354,2024-12-18,2024-12-20
429,429,2.42406,2024-12-20,2024-12-24
495,495,2.33164,2025-03-20,2025-03-24
510,510,2.28773,2023-04-25,2023-04-27
