index,subsequence_idx,score,start_date,end_date
2,2,3.814927023375227,2023-01-20,2023-01-24
3,3,4.17712557271801,2023-01-23,2023-01-25
4,4,3.2068415881524177,2023-01-24,2023-01-26
37,37,1.654721300950944,2023-03-13,2023-03-15
50,50,2.2381074818097404,2023-03-30,2023-04-03
62,62,2.829844267783429,2023-04-18,2023-04-20
63,63,3.6224038047716958,2023-04-19,2023-04-21
64,64,2.1744956760956904,2023-04-20,2023-04-24
69,69,1.5470340016150899,2023-04-27,2023-05-01
70,70,2.498728359719151,2023-04-28,2023-05-02
90,90,1.6187535208470285,2023-05-26,2023-05-31
91,91,2.6743038500710408,2023-05-30,2023-06-01
92,92,2.3362953920003617,2023-05-31,2023-06-02
104,104,1.6858648255477195,2023-06-16,2023-06-21
155,155,1.730756649378794,2023-08-30,2023-09-01
162,162,1.7318891141363228,2023-09-11,2023-09-13
164,164,1.7160156342603088,2023-09-13,2023-09-15
165,165,1.5612049194695672,2023-09-14,2023-09-18
182,182,1.9987382771415219,2023-10-09,2023-10-11
200,200,1.7978599625140086,2023-11-02,2023-11-06
213,213,1.9070221217205727,2023-11-21,2023-11-24
214,214,3.109916253091142,2023-11-22,2023-11-27
215,215,1.705569209686602,2023-11-24,2023-11-28
228,228,2.657049476837403,2023-12-13,2023-12-15
229,229,2.389085419347693,2023-12-14,2023-12-18
230,230,2.197733659742434,2023-12-15,2023-12-19
254,254,1.6331884517635171,2024-01-23,2024-01-25
266,266,1.9310414391702884,2024-02-08,2024-02-12
344,344,1.552487635923132,2024-05-31,2024-06-04
355,355,1.808362814288904,2024-06-17,2024-06-20
356,356,3.4056259462510092,2024-06-18,2024-06-21
357,357,3.340061490070864,2024-06-20,2024-06-24
358,358,1.6729333072022352,2024-06-21,2024-06-25
411,411,2.220427057998115,2024-09-06,2024-09-10
420,420,1.694564145185941,2024-09-19,2024-09-23
449,449,2.313346475373577,2024-10-30,2024-11-01
450,450,3.309994323201434,2024-10-31,2024-11-04
451,451,1.7858960520549136,2024-11-01,2024-11-05
463,463,1.9295337015866525,2024-11-19,2024-11-21
483,483,1.843518825525357,2024-12-18,2024-12-20
495,495,2.1171456011979193,2025-01-07,2025-01-10
496,496,2.1796645706477986,2025-01-08,2025-01-13
544,544,2.5099504993077475,2025-03-20,2025-03-24
545,545,2.265048926443356,2025-03-21,2025-03-25
