index,subsequence_idx,score,start_date,end_date
24,24,2.2063448511565773,2023-03-10,2023-03-14
47,47,1.9080916828734844,2024-09-19,2024-09-23
70,70,2.995893205123872,2024-12-18,2024-12-20
79,79,1.9271405249874802,2023-03-31,2023-04-04
83,83,3.330353350398813,2025-02-12,2025-02-14
106,106,2.100377207709325,2023-05-26,2023-05-31
114,114,2.067445194424921,2023-07-03,2023-07-06
122,122,2.8938490495586904,2023-08-02,2023-08-04
147,147,3.2599755379342863,2023-11-08,2023-11-10
156,156,3.134656648853773,2023-12-13,2023-12-15
