feature_index,feature_name,importance_score
0,high_std_0,44.824
1,low_std_0,57.747
2,close_std_0,21.453
3,daily_return_std_0,21.128
4,log_return_std_0,20.164
5,volume_change_std_0,21.55
6,relative_volume_std_0,30.793
7,log_volume_0,17.028
8,high_low_range_std_0,19.332
9,excess_return_std_0,21.454
10,open_std_1,19.615
11,high_std_1,76.644
12,low_std_1,48.481
13,close_std_1,50.473
14,daily_return_std_1,22.075
15,log_return_std_1,21.672
16,volume_change_std_1,18.026
17,relative_volume_std_1,31.137
18,log_volume_1,18.169
19,high_low_range_std_1,138.603
20,excess_return_std_1,76.014
21,open_std_2,69.229
22,high_std_2,31.86
23,low_std_2,71.93
24,close_std_2,31.632
25,daily_return_std_2,21.065
26,log_return_std_2,20.136
27,volume_change_std_2,34.215
28,relative_volume_std_2,29.047
29,log_volume_2,18.894
30,high_low_range_std_2,46.849
31,excess_return_std_2,23.884
