feature_index,feature_name,importance_score
0,High_0,23.185
1,Low_0,23.489
2,Open_0,23.642
3,Volume_0,47.72
4,daily_return_0,22.919
5,log_return_0,35.584
6,volume_change_0,23.666
7,relative_volume_0,23.396
8,high_low_range_0,23.007
9,excess_return_0,23.446
10,daily_return_zscore_0,35.628
11,log_return_zscore_0,42.186
12,volume_change_zscore_0,35.529
13,relative_volume_zscore_0,35.71
14,log_volume_0,23.342
15,Close_1,23.39
16,High_1,42.062
17,Low_1,23.036
18,Open_1,23.215
19,Volume_1,45.43
20,daily_return_1,23.337
21,log_return_1,42.017
22,volume_change_1,42.637
23,relative_volume_1,43.193
24,high_low_range_1,35.791
25,excess_return_1,35.629
26,daily_return_zscore_1,35.806
27,log_return_zscore_1,23.275
28,volume_change_zscore_1,42.161
29,relative_volume_zscore_1,23.172
30,log_volume_1,23.692
31,Close_2,35.773
32,High_2,41.637
33,Low_2,23.41
34,Open_2,35.357
35,Volume_2,42.921
36,daily_return_2,35.525
37,log_return_2,41.786
38,volume_change_2,23.16
39,relative_volume_2,23.471
40,high_low_range_2,23.688
41,excess_return_2,23.013
42,daily_return_zscore_2,23.687
43,log_return_zscore_2,23.653
44,volume_change_zscore_2,23.67
45,relative_volume_zscore_2,35.413
46,log_volume_2,35.719
