index,subsequence_idx,score,start_date,end_date
6,6,2.416488431885608,2024-04-11,2024-04-15
59,59,1.882614307854586,2024-11-05,2024-11-07
64,64,3.204067912955014,2024-11-26,2024-11-29
70,70,1.9450316590820038,2024-12-18,2024-12-20
74,74,5.7016975843002236,2025-01-07,2025-01-10
75,75,2.316290602469211,2025-01-13,2025-01-15
84,84,3.0845409806425543,2025-02-18,2025-02-20
92,92,3.111626796294918,2025-03-19,2025-03-21
113,113,2.160491097150767,2023-06-28,2023-06-30
118,118,3.458879722913538,2023-07-17,2023-07-19
