index,subsequence_idx,score,start_date,end_date
121,121,2.0244,2023-11-13,2023-11-27
141,141,2.1733,2023-12-08,2023-12-21
142,142,2.04213,2023-12-11,2023-12-22
143,143,2.04152,2023-12-12,2023-12-26
339,339,1.98432,2024-08-26,2024-09-09
387,387,2.27872,2024-10-28,2024-11-08
388,388,2.14487,2024-10-29,2024-11-11
391,391,2.02848,2024-10-31,2024-11-13
421,421,2.40026,2024-12-11,2024-12-24
422,422,2.64467,2024-12-12,2024-12-26
424,424,2.50292,2024-12-13,2024-12-27
425,425,2.66562,2024-12-16,2024-12-30
426,426,2.15754,2024-12-17,2024-12-31
497,497,2.07471,2023-04-17,2023-04-28
499,499,2.09005,2023-04-19,2023-05-02
