index,subsequence_idx,score
121,121,2.0244
141,141,2.1733
142,142,2.04213
143,143,2.04152
339,339,1.98432
387,387,2.27872
388,388,2.14487
391,391,2.02848
421,421,2.40026
422,422,2.64467
424,424,2.50292
425,425,2.66562
426,426,2.15754
497,497,2.07471
499,499,2.09005
