feature_index,feature_name,importance_score
0,log_volume_0,16.257
1,log_return_std_0,28.337
2,low_std_0,16.428
3,excess_return_std_0,24.913
4,daily_return_std_0,24.888
5,open_std_0,16.411
6,relative_volume_std_0,24.92
7,high_low_range_std_0,16.339
8,high_std_0,28.606
9,volume_change_std_0,24.863
10,close_std_1,16.485
11,log_volume_1,16.303
12,log_return_std_1,15.923
13,low_std_1,16.258
14,excess_return_std_1,24.91
15,daily_return_std_1,24.807
16,open_std_1,16.274
17,relative_volume_std_1,28.658
18,high_low_range_std_1,28.527
19,high_std_1,24.688
20,volume_change_std_1,16.037
21,close_std_2,15.968
22,log_volume_2,16.26
23,log_return_std_2,28.464
24,low_std_2,15.986
25,excess_return_std_2,28.557
26,daily_return_std_2,16.383
27,open_std_2,16.265
28,relative_volume_std_2,28.522
29,high_low_range_std_2,28.562
30,high_std_2,16.339
31,volume_change_std_2,28.337
32,ticker,16.229
33,time_period_idx,28.43
