feature_index,feature_name,importance_score
0,log_volume_0,28.444
1,log_return_std_0,28.663
2,low_std_0,24.859
3,excess_return_std_0,16.494
4,daily_return_std_0,28.33
5,open_std_0,28.367
6,relative_volume_std_0,16.092
7,high_low_range_std_0,16.311
8,high_std_0,16.416
9,volume_change_std_0,15.614
10,close_std_1,16.257
11,log_volume_1,24.832
12,log_return_std_1,28.518
13,low_std_1,16.368
14,excess_return_std_1,28.588
15,daily_return_std_1,24.898
16,open_std_1,15.941
17,relative_volume_std_1,16.222
18,high_low_range_std_1,28.584
19,high_std_1,28.452
20,volume_change_std_1,16.142
21,close_std_2,28.561
22,log_volume_2,16.334
23,log_return_std_2,16.458
24,low_std_2,16.355
25,excess_return_std_2,16.245
26,daily_return_std_2,24.741
27,open_std_2,28.493
28,relative_volume_std_2,24.973
29,high_low_range_std_2,16.5
30,high_std_2,16.542
31,volume_change_std_2,24.954
32,ticker,24.943
33,time_period_idx,16.406
