feature_index,feature_name,importance_score
0,log_volume_0,24.919
1,log_return_std_0,16.461
2,low_std_0,16.55
3,excess_return_std_0,16.476
4,daily_return_std_0,28.638
5,open_std_0,15.693
6,relative_volume_std_0,16.495
7,high_low_range_std_0,28.333
8,high_std_0,28.632
9,volume_change_std_0,24.806
10,close_std_1,16.27
11,log_volume_1,24.936
12,log_return_std_1,16.291
13,low_std_1,16
14,excess_return_std_1,16.451
15,daily_return_std_1,15.796
16,open_std_1,16.187
17,relative_volume_std_1,24.933
18,high_low_range_std_1,16.384
19,high_std_1,28.542
20,volume_change_std_1,28.567
21,close_std_2,16.448
22,log_volume_2,16.122
23,log_return_std_2,28.471
24,low_std_2,28.469
25,excess_return_std_2,28.497
26,daily_return_std_2,24.825
27,open_std_2,28.402
28,relative_volume_std_2,15.724
29,high_low_range_std_2,28.449
30,high_std_2,24.985
31,volume_change_std_2,16.199
32,ticker,24.866
33,time_period_idx,16.165
